详情ID,姓名,来源链接,状态,失败分类,照片引用数,照片链接,照片文件,声明格式,实际格式,字节数,SHA-256,宽,高,来源批次,错误证据
5378,陈超其,https://www.gzbrain.cn/myzj/info_itemid_5378.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/05/20190508092009894.jpg?6ZmI6LaF5YW25Yy755SfLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/陈超其-精神科-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,23512,0cdf0d62f3c557e51df38ce7b1557f7b4425825d676530a8463414474858d919,260,350,FULL_FETCH,
508,刘靖雯,https://www.gzbrain.cn/myzj/info_itemid_508.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/04/20190426205012741.jpg?5YiY6Z2W6ZuvLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/刘靖雯-心身医学科-副主任医师-广州医科大学附属脑科医院.jpg,jpg,jpg,2184118,da673257d51aaf89921d2e2bd522bc871a7cafa65a8282c8fb846155f60dc168,2072,3137,FULL_FETCH,
507,江帆,https://www.gzbrain.cn/myzj/info_itemid_507.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/04/20190426204622711.jpg?5rGf5biGLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/江帆-心身（睡眠）医学科-副主任医师-广州医科大学附属脑科医院.jpg,jpg,jpg,2228353,1def1c8b1195c00fcf23befba03f0679e2837ebf0a500f4f65a121f35768abef,2072,3137,FULL_FETCH,
499,蓝晓凤,https://www.gzbrain.cn/myzj/info_itemid_499.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/04/20190426171453333.jpg?ODI5ODU3NjEzLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/蓝晓凤-精神科-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,79436,ca4e953f57bf40f1459a9bae5720f387fc86238bbe6c01039c891aa38b3f1601,1080,1440,FULL_FETCH,
498,陈映梅,https://www.gzbrain.cn/myzj/info_itemid_498.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/04/20190426171439863.jpg?MzQwODI0NjA2LmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/陈映梅-精神科-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,77019,4ec57b5d6e91c8c22ea15262308ab61f51d45a78b30aa4913d0cf628285b47d7,1080,1440,FULL_FETCH,
5376,苏敬华,https://www.gzbrain.cn/myzj/info_itemid_5376.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/05/20190508091154643.png?6IuP5pWs5Y2OLnBuZw==,01_试点医院/广州医科大学附属脑科医院/照片/苏敬华-精神科-副主任医师-广州医科大学附属脑科医院.png,png,png,133188,3cda93fd519fc2f1866e04ce2ded1157b63422607540dfb644bfef9b153f7eac,260,350,FULL_FETCH,
496,郑朝盾,https://www.gzbrain.cn/myzj/info_itemid_496.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/04/20190426171405253.jpg?MTc1MTY0MzU4NS5qcGc=,01_试点医院/广州医科大学附属脑科医院/照片/郑朝盾-精神科-副主任医师-广州医科大学附属脑科医院.jpg,jpg,jpg,61001,ff782bb32616782f83e38e3d3474b5e6ad9c12471ff755d047965d88fa6ac464,1080,1346,FULL_FETCH,
495,老洪尧,https://www.gzbrain.cn/myzj/info_itemid_495.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/04/20190426171345023.jpg?ODMwNjUxOTYxLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/老洪尧-精神科-主任医师-广州医科大学附属脑科医院.jpg,jpg,jpg,75625,4f5477b8b21aba28cf00b00eb73ec1b8a5e0d093f9a61e78fcefaaf281ba011f,1080,1440,FULL_FETCH,
486,邹灿芳,https://www.gzbrain.cn/myzj/info_itemid_486.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/04/20190422115103425.jpg?6YK554G/6IqzLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/邹灿芳-老年精神科-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,692082,6e9d2f505178bdca154072c6ed7538bfcd2cb61732c153279ebc9a15401d6926,1134,1701,FULL_FETCH,
5377,钟华清,https://www.gzbrain.cn/myzj/info_itemid_5377.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/06/20190627100956124.jpg?6ZKf5Y2O5riFX+WJr+acrC5qcGc=,01_试点医院/广州医科大学附属脑科医院/照片/钟华清-精神科-副主任医师-广州医科大学附属脑科医院.jpg,jpg,jpg,13248,002222bb3dde7cbd59a85a684166af2a87d3724d4d5d409f2da4a68656a18e32,198,253,FULL_FETCH,
485,骆雄,https://www.gzbrain.cn/myzj/info_itemid_485.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/04/20190419115927490.jpg?6aqG6ZuELmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/骆雄-老年精神科-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,129986,638778f4519a5dd7e2141a3760527a5e024cafb0c2cef8a7dbf3030fcfe9a23b,358,524,FULL_FETCH,
483,韩海英,https://www.gzbrain.cn/myzj/info_itemid_483.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/04/20190419115805278.jpg?6Z+p5rW36IuxLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/韩海英-老年精神科-副主任医师-广州医科大学附属脑科医院.jpg,jpg,jpg,143097,6ce1d3e194756c1496b045b48791930a484cfda0f0c47c52058081e4c42e2355,358,524,FULL_FETCH,
482,黄若燕,https://www.gzbrain.cn/myzj/info_itemid_482.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/04/20190419115624217.jpg?6buE6Iul54eVLkpQRw==,01_试点医院/广州医科大学附属脑科医院/照片/黄若燕-老年精神科-副主任医师-广州医科大学附属脑科医院.jpg,jpg,jpg,1167265,604a224e5f66e4d9ec4ad40b9c8500911f88756124665611190c9bcb84cb0325,1908,2538,FULL_FETCH,
15417,文启琴,https://www.gzbrain.cn/myzj/info_itemid_15417.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2021/03/20210312173036217.jpg?5paH5ZCv55C0LmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/文启琴-慢性病科-副主任医师-广州医科大学附属脑科医院.jpg,jpg,jpg,22567,2e43bcdaac4c4f8f44cc732b1c8964e5c4a1b5f86f9dad835052708ddc8dd471,534,800,FULL_FETCH,
15415,黎娟花,https://www.gzbrain.cn/myzj/info_itemid_15415.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/08/20190828174420842.png?6buO5aif6IqxLnBuZw==,01_试点医院/广州医科大学附属脑科医院/照片/黎娟花-精神科-主任医师-广州医科大学附属脑科医院.png,png,png,102269,e896fc0d21a6ef0c6f22a1375d073493d1a883686b018bd3f392b54ae342732b,355,533,FULL_FETCH,
478,徐琰,https://www.gzbrain.cn/myzj/info_itemid_478.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/04/20190427084822582.jpg?5b6Q55CwLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/徐琰-中医针灸学-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,639413,b261e09c2a2f7b847a1ebac9c19e96b7524445f8208e4d32cacaecd56ccd2767,1071,1606,FULL_FETCH,
475,伍远菲,https://www.gzbrain.cn/myzj/info_itemid_475.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/04/20190427083109200.jpg?5LyN6L+c6I+yLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/伍远菲-精神科-副主任医师-广州医科大学附属脑科医院.jpg,jpg,jpg,1098190,3db10c4d633ce1a00c44165f0a656a8f5ceaec3a40e1439d5e228c9ecba8a289,1276,1915,FULL_FETCH,
5306,郁俊昌,https://www.gzbrain.cn/myzj/info_itemid_5306.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/04/20190419120057530.jpg?6YOB5L+K5piMLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/郁俊昌-老年精神科-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,126749,8f92b67b965cee46bf9fd938ad91addfa164c8c473d400cb4f8218df06372853,358,524,FULL_FETCH,
5308,饶冬萍,https://www.gzbrain.cn/myzj/info_itemid_5308.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/04/20190419114941758.jpg?6aW25Yas6JCNLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/饶冬萍-老年精神科-主任医师-广州医科大学附属脑科医院.jpg,jpg,jpg,110018,de6bc195e28e37a15a39c2de066af56fbbc30815371c000bbccd641d509b55a6,358,524,FULL_FETCH,
5307,刘文滔,https://www.gzbrain.cn/myzj/info_itemid_5307.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/04/20190422114910575.jpg?5YiY5paH5ruULmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/刘文滔-老年精神科-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,128370,138297ac68807d0915813bff487dc410f9ee80a416baa617f99e4c3947925cc2,358,524,FULL_FETCH,
473,陈健华,https://www.gzbrain.cn/myzj/info_itemid_473.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/04/20190427073827276.jpg?6ZmI5YGl5Y2OLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/陈健华-精神科-副主任医师-广州医科大学附属脑科医院.jpg,jpg,jpg,584417,45f59b10aad2521af7328e5cc49dab536bec41c95664929e57e6720863bfe872,1022,1532,FULL_FETCH,
465,丁国安,https://www.gzbrain.cn/myzj/info_itemid_465.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/04/20190425090320911.jpg?5LiB5Zu95a6JLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/丁国安-中医内科-主任中医师-广州医科大学附属脑科医院.jpg,jpg,jpg,984803,004e457f516b4108f0563347133a178d1334ca7cdcdb7e75ddab9e21c71e32b0,1289,1934,FULL_FETCH,
459,李海静,https://www.gzbrain.cn/myzj/info_itemid_459.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/04/20190429212734102.jpg?V2VjaGF0SU1HNjUuanBn,01_试点医院/广州医科大学附属脑科医院/照片/李海静-精神科-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,212186,bb81d3a49e977fa1234d09bc20c01aa1581ccd2fbe0bf0804eeee56362d875c7,810,1140,FULL_FETCH,
456,肖頔,https://www.gzbrain.cn/myzj/info_itemid_456.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/04/20190428202653229.jpg?6IKW6aCUX+WJr+acrC5qcGc=,01_试点医院/广州医科大学附属脑科医院/照片/肖頔-精神科-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,23032,f89d6f4fa956e4c26622cf1d3ab96e091c4d2998712bf9fcf41777c9a2c8f46d,300,400,FULL_FETCH,
457,李璇子,https://www.gzbrain.cn/myzj/info_itemid_457.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/04/20190428200653888.jpg?5p2O55KH5a2QX+WJr+acrC5qcGc=,01_试点医院/广州医科大学附属脑科医院/照片/李璇子-精神科-副主任医师-广州医科大学附属脑科医院.jpg,jpg,jpg,51307,215d18156593eec46b1ff7e9dd1499eaaa8b76161d19cb7a24341ff9ab7c1879,200,266,FULL_FETCH,
979,吴海波,https://www.gzbrain.cn/myzj/info_itemid_979.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/06/20190614154506954.jpg?5ZC05rW35rOiLeiTneW6lS5qcGc=,01_试点医院/广州医科大学附属脑科医院/照片/吴海波-精神科-主治医师-广州医科大学附属脑科医院.png,jpg,png,95836,f0e5a8ef75057b3616bd4a8720168b84298cee6586b24d22fcdacd03554c8c50,195,307,FULL_FETCH,
977,刘国雄,https://www.gzbrain.cn/myzj/info_itemid_977.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/06/20190614154041996.jpg?5YiY5Zu96ZuELeiTneW6lS5qcGc=,01_试点医院/广州医科大学附属脑科医院/照片/刘国雄-精神科-副主任医师-广州医科大学附属脑科医院.png,jpg,png,88599,26f75dc602da7232b70be5f93b6c6b9c73c6a7c7de4de6d39ba8290d8c1580fa,191,314,FULL_FETCH,
976,易文英,https://www.gzbrain.cn/myzj/info_itemid_976.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/06/20190614153757133.jpg?5piT5paH6IuxLeiTneW6lS5qcGc=,01_试点医院/广州医科大学附属脑科医院/照片/易文英-精神科-主治医师-广州医科大学附属脑科医院.png,jpg,png,71256,496773249ca895c3840863c53930fd1da64afc3741acd20359cdf82fd45eca61,197,294,FULL_FETCH,
992,钟潇琦,https://www.gzbrain.cn/myzj/info_itemid_992.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/06/20190614162543209.jpg?6ZKf5r2H55CmLeiTneW6lS5qcGc=,01_试点医院/广州医科大学附属脑科医院/照片/钟潇琦-精神科-副主任医师-广州医科大学附属脑科医院.png,jpg,png,97806,2a7c9c4d3a27ac2fa5368d4cead2b4be2d3510eca3d3a66ade54494ef19f5509,200,309,FULL_FETCH,
990,王丹逢,https://www.gzbrain.cn/myzj/info_itemid_990.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/06/20190614162036751.jpg?546L5Li56YCiLeiTneW6lS5qcGc=,01_试点医院/广州医科大学附属脑科医院/照片/王丹逢-精神科-主治医师-广州医科大学附属脑科医院.png,jpg,png,104452,60dca827d8a199dadea766e9362f37f43b6b45343328f9002354dc212f63c192,196,304,FULL_FETCH,
989,梁卉薇,https://www.gzbrain.cn/myzj/info_itemid_989.html,失败留空,占位图,1,,,,,,,,,FULL_FETCH,"{""detection_feature"":""响应呈小尺寸占位图特征：5686 bytes；96×48"",""excluded_resource_examples"":[],""observed_utc"":""2026-08-18T21:02:38Z"",""photo_reference_count"":1,""resource_urls"":[""https://www.gzbrain.cn/uploadfiles/2019/06/20190614161949707.bmp?dmNyZWRpc3QuYm1w""],""template_signature"":"".single_con > .single_cn > .single-img > img[src]""}"
988,王西林,https://www.gzbrain.cn/myzj/info_itemid_988.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/06/20190614161804979.jpg?546L6KW/5p6XLeiTneW6lS5qcGc=,01_试点医院/广州医科大学附属脑科医院/照片/王西林-精神科-副主任医师-广州医科大学附属脑科医院.png,jpg,png,72460,2cdefb71eb59b1a6251dd4e53c5a95ee5480ed206533cfdbb4ed33147d0a2810,202,310,FULL_FETCH,
987,蒲绮霞,https://www.gzbrain.cn/myzj/info_itemid_987.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/06/20190614161640987.jpg?6JKy57uu6ZyeLeiTneW6lS5qcGc=,01_试点医院/广州医科大学附属脑科医院/照片/蒲绮霞-精神科-副主任医师-广州医科大学附属脑科医院.png,jpg,png,97902,0b1427971f379b5577ebb88cb6a188d57eecf531ef827863296f6329c95c937b,197,304,FULL_FETCH,
986,温全球,https://www.gzbrain.cn/myzj/info_itemid_986.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/06/20190614161455058.jpg?5rip5YWo55CDLeiTneW6lS5qcGc=,01_试点医院/广州医科大学附属脑科医院/照片/温全球-精神科-副主任医师-广州医科大学附属脑科医院.png,jpg,png,98091,13c1bfb6a4135279306dc3b099bb5dc9711e8cca60ac28f4ffe41a3276c01820,195,305,FULL_FETCH,
983,李嘉,https://www.gzbrain.cn/myzj/info_itemid_983.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/06/20190614160052566.jpg?5p2O5ZiJLeiTneW6lS5qcGc=,01_试点医院/广州医科大学附属脑科医院/照片/李嘉-精神科-副主任医师-广州医科大学附属脑科医院.png,jpg,png,98530,8cf219d1300ca5eb4187270d9cc03b5633695a559504d7325b2cbf248ed039e0,200,324,FULL_FETCH,
97567,王梦瑶,https://www.gzbrain.cn/myzj/info_itemid_97567.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2025/03/20250304112252214.png?546L5qKm55G2LnBuZw==,01_试点医院/广州医科大学附属脑科医院/照片/王梦瑶-中 中医学-中医师-广州医科大学附属脑科医院.png,png,png,90459,9c7b4d03d686fc2d4f9d69dbbc6633ae97f3a59a37d0ca479461444a9962c7e4,348,384,FULL_FETCH,
15416,林伟成,https://www.gzbrain.cn/myzj/info_itemid_15416.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/08/20190828174342993.png?5p6X5Lyf5oiQLnBuZw==,01_试点医院/广州医科大学附属脑科医院/照片/林伟成-慢性病科-副主任医师-广州医科大学附属脑科医院.png,png,png,95242,5cc2d49912ecab3aae98779879239d35e39ac4a3b6a9dec23a847963fa11f9ff,316,465,FULL_FETCH,
15413,李英,https://www.gzbrain.cn/myzj/info_itemid_15413.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/08/20190828174608842.png?5p2O6IuxLnBuZw==,01_试点医院/广州医科大学附属脑科医院/照片/李英-慢性病科-副主任医师-广州医科大学附属脑科医院.png,png,png,176794,46318dffc05ba7d1baee97e0d622e3a1c0130151b6f6ef3c9510eb9c4383f59b,451,676,FULL_FETCH,
6331,李爱凤,https://www.gzbrain.cn/myzj/info_itemid_6331.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/05/20190527113508525.jpg?5p2O54ix5YekLeiTneW6lS5qcGc=,01_试点医院/广州医科大学附属脑科医院/照片/李爱凤-临床心理科-主任医师-广州医科大学附属脑科医院.png,jpg,png,52311,c16b6c4b22f852392561398b85533fb49e133e412f081e3a5986f7e0e1f11b64,193,224,FULL_FETCH,
15539,李海燕,https://www.gzbrain.cn/myzj/info_itemid_15539.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2021/03/20210312174427062.jpg?5p2O5rW354eVLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/李海燕-精神科-副主任医师-广州医科大学附属脑科医院.jpg,jpg,jpg,75195,5549cf96796ab684b7edc20cdaf4b523ca6d9db024f176e53c74974ae3daada7,1080,1617,FULL_FETCH,
980,叶碧瑜,https://www.gzbrain.cn/myzj/info_itemid_980.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/06/20190614154735621.jpg?5Y+256Kn55GcLeiTneW6lS5qcGc=,01_试点医院/广州医科大学附属脑科医院/照片/叶碧瑜-情感障碍科-主任医师-广州医科大学附属脑科医院.png,jpg,png,92453,9dba1f6f6aa1eda3fc1a18860583a631b34ff7535c872365dfe47b747e1147f1,199,306,FULL_FETCH,
1070,王金伟,https://www.gzbrain.cn/myzj/info_itemid_1070.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/07/20190708115531960.jpg?546L6YeR5LyfX+WJr+acrC5qcGc=,01_试点医院/广州医科大学附属脑科医院/照片/王金伟-神经外科-副主任医师-广州医科大学附属脑科医院.jpg,jpg,jpg,54073,e6fcdb18d9a1e6b7029e57cd9d09baaa92c42c6e69c504d4cc6601c80de16864,457,611,FULL_FETCH,
927,李伟,https://www.gzbrain.cn/myzj/info_itemid_927.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/05/20190527110655675.png?5p2O5LyfLeiTneW6lS5wbmc=,01_试点医院/广州医科大学附属脑科医院/照片/李伟-重症医学科-主治医师-广州医科大学附属脑科医院.png,png,png,99010,94071833e8948e90491d8a092351084f7bf26a87543c1e755f70cfd1e37d98ad,201,289,FULL_FETCH,
5311,卢志伟,https://www.gzbrain.cn/myzj/info_itemid_5311.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/08/20190812165259690.jpg?5Y2i5b+X5LyfLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/卢志伟-神经内科-主治医师-广州医科大学附属脑科医院.jpg,jpg,jpg,13777,e2d7e513e9ea952e68d47ebedc89a5071c209d43b818f186cb567bb0bfe86a63,336,351,FULL_FETCH,
1188,陈建平,https://www.gzbrain.cn/myzj/info_itemid_1188.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/11/20191101154801616.jpg?6ZmI5bu65bmzLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/陈建平-老年精神科-主任医师-广州医科大学附属脑科医院.jpg,jpg,jpg,97281,a036f67bbd62c95c854c9cd17cecccba6be28836f3b3382ab7dfc246187349a0,358,496,FULL_FETCH,
6351,朱志敏,https://www.gzbrain.cn/myzj/info_itemid_6351.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/05/20190513200928029.jpg?5pyx5b+X5pWPLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/朱志敏-中医内科-副主任医师-广州医科大学附属脑科医院.jpg,jpg,jpg,88011,0cec8c67b19e91ff0a572a5cbb5d937d346728d4b1329c5399d6dc7f8fdb0fce,295,413,FULL_FETCH,
6350,梁莉,https://www.gzbrain.cn/myzj/info_itemid_6350.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/04/20190427082416760.jpg?5qKB6I6JLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/梁莉-精神科-副主任医师-广州医科大学附属脑科医院.jpg,jpg,jpg,526127,b05a968a88a9540fdc872c1e2b2233d68a22d9a0b04733b7f6a33cf3860c464f,979,1469,FULL_FETCH,
16125,李启荣,https://www.gzbrain.cn/myzj/info_itemid_16125.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2021/04/20210415112429893.png?5p2O5ZCv6I2jLnBuZw==,01_试点医院/广州医科大学附属脑科医院/照片/李启荣-精神科-副主任医师-广州医科大学附属脑科医院.png,png,png,139607,d4a07ae69d784697125c4645af583428eea25b1e542e0228af977a89ea67061f,280,373,FULL_FETCH,
15414,苏婵,https://www.gzbrain.cn/myzj/info_itemid_15414.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/08/20190828174401699.png?6IuP5am1LnBuZw==,01_试点医院/广州医科大学附属脑科医院/照片/苏婵-精神科-主治医师-广州医科大学附属脑科医院.png,png,png,171908,584b217bd3b421eb25d187fd543bded6caf89ceb1e0c31b51a5ccc377ad5d7ee,413,619,FULL_FETCH,
6349,黄俊东,https://www.gzbrain.cn/myzj/info_itemid_6349.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/04/20190427082056009.jpg?6buE5L+K5LicLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/黄俊东-中医内科-副主任医师-广州医科大学附属脑科医院.jpg,jpg,jpg,586038,697cec2725acd8602d0d8d26e12ccd07819942ce5e091894ceb1a56070c0d96b,1122,1682,FULL_FETCH,
7055,蓝晓嫦,https://www.gzbrain.cn/myzj/info_itemid_7055.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/04/20190422115604476.jpg?NTFjN2Y5MjM2NGNhNTY4MmExNWJjMzJhMWM4NWEwNC5qcGc=,01_试点医院/广州医科大学附属脑科医院/照片/蓝晓嫦-物质依赖科-副主任医师-广州医科大学附属脑科医院.jpg,jpg,jpg,34014,883571a576e197df484342ac463bcad3d7ee9e19b191f2c17cce10116ce48852,533,800,FULL_FETCH,
7989,罗新妮,https://www.gzbrain.cn/myzj/info_itemid_7989.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/04/20190426195815277.jpg?572X5paw5aauLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/罗新妮-精神科-副主任医师-广州医科大学附属脑科医院.jpg,jpg,jpg,2237832,2b34e417d448a44fc05ba05469fee38d744994fd4cb4b9b7162fcf6bacbfc17d,2072,3137,FULL_FETCH,
7988,张杰,https://www.gzbrain.cn/myzj/info_itemid_7988.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/04/20190421145507510.jpg?5byg5p2wLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/张杰-精神科-主任医师-广州医科大学附属脑科医院.jpg,jpg,jpg,2217385,ba3e9cf36eb479817b4320e77cb038d8ac54767a5b9fa556b2c969763f5d2244,2072,3137,FULL_FETCH,
7054,徐世超,https://www.gzbrain.cn/myzj/info_itemid_7054.html,实采,,1,https://www.gzbrain.cn/uploadfiles/2019/06/20190627152158342.jpg?5b6Q5LiW6LaFLmpwZw==,01_试点医院/广州医科大学附属脑科医院/照片/徐世超-物质依赖科-副主任医师-广州医科大学附属脑科医院.jpg,jpg,jpg,1759725,29f78957887c3fa4852c04b1d61e5dd341b7146a8af0f1b0b935bacad35aed2c,2033,3049,FULL_FETCH,
