姓名,来源链接,状态,失败三态,照片链接,照片文件,字节数,SHA-256,宽,高,错误证据
邓美玲,https://www.sysucc.org.cn/node/1709,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/import_images/upload/users/1/20210622/dengmeiling202106_49050.jpg?itok=XwlZX__n,01_试点医院/中山大学肿瘤防治中心/照片/邓美玲-放疗科-副主任医师-中山大学肿瘤防治中心.jpg,139062,618f9e1a75b209bc59cdcc04c10dc01f8239e7cfc60144c8d3464c7b91555edc,400,600,
邱波,https://www.sysucc.org.cn/node/1715,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2024-02/%E6%94%BE%E7%96%97%E7%A7%91%20%E5%89%AF%E9%AB%98%20%E9%82%B1%E6%B3%A2.jpg?itok=OQn9MyWs,01_试点医院/中山大学肿瘤防治中心/照片/邱波-放疗科-主任医师-中山大学肿瘤防治中心.jpg,167343,1f735a60352f60145e2f4bdf4418dce3c3229cd677f7f89e9d9cc91b68d00a45,400,600,
郭蕊,https://www.sysucc.org.cn/node/1710,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/import_images/upload/users/1/20211105/guorui202111_42329.jpg?itok=95wrDlHw,01_试点医院/中山大学肿瘤防治中心/照片/郭蕊-放疗科-主任医师-中山大学肿瘤防治中心.jpg,157862,34b4979cc5d882ca1d8b3aabf2e84be7c653365e228e367ad3cd6791f6638ec8,400,600,
陈佛平,https://www.sysucc.org.cn/node/6455,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-07/77.png?itok=Td2nFhAi,01_试点医院/中山大学肿瘤防治中心/照片/陈佛平-放疗科-副主任医师-中山大学肿瘤防治中心.png,216223,30e656be5b1d2f0ca21269cb7b78496ef38c3d83e07fe60a0d020d8c3c5a5b3f,400,600,
陈凯,https://www.sysucc.org.cn/node/5764,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-03/chenkai-flk-202303.jpg?itok=nsF5fxUX,01_试点医院/中山大学肿瘤防治中心/照片/陈凯-放疗科-主任医师-中山大学肿瘤防治中心.jpg,228740,499062bf803563d8729cac7d124dd53b12aa84e78ad2285e4035403fd6eccb02,400,600,
陈媛媛,https://www.sysucc.org.cn/node/1687,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/import_images/upload/users/1/20210322/chenyuanyuan202103_35584.jpg?itok=3rGhFMEH,01_试点医院/中山大学肿瘤防治中心/照片/陈媛媛-放疗科-主任医师-中山大学肿瘤防治中心.jpg,118942,dcd1666059d9de0f7200bd0929be0cfabbf65e9c2bc56debc01159242be67dbf,400,600,
陈宝清,https://www.sysucc.org.cn/node/1706,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/import_images/upload/users/1/20220425/chenbaoqing202204_23346.jpg?itok=CFWYYMHZ,01_试点医院/中山大学肿瘤防治中心/照片/陈宝清-放疗科-副主任医师-中山大学肿瘤防治中心.jpg,133170,4d14a152979118e58619db0c78e42294a84603c76b82507e20f4794fb60bb4c5,400,600,
陈明,https://www.sysucc.org.cn/node/1655,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/import_images/upload/users/1/20210318/chenming202103_97029.jpg?itok=au3ZH0iJ,01_试点医院/中山大学肿瘤防治中心/照片/陈明-放疗科-教授-中山大学肿瘤防治中心.jpg,154060,02cbeb78ff2bb6783a5f99c37623a7d18e6e608a4704cb00d5fb8695f6dd59d2,400,600,
陈春燕,https://www.sysucc.org.cn/node/1699,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2024-04/%E9%99%88%E6%98%A5%E7%87%95V1.jpg?itok=nmEeqLZd,01_试点医院/中山大学肿瘤防治中心/照片/陈春燕-放疗科-主任医师-中山大学肿瘤防治中心.jpg,207921,a3bf76a221ce9269c4a597a5ca949b59ca9d363ec6426998f59fc51500e36f86,400,600,
陈晨,https://www.sysucc.org.cn/node/1720,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/import_images/upload/users/1/20211105/chenchen202111_51817.jpg?itok=WiJ1t3Vc,01_试点医院/中山大学肿瘤防治中心/照片/陈晨-放疗科-副主任医师-中山大学肿瘤防治中心.jpg,134242,d09fc84d0f77c815a0d53e36842fe6397bd0d7b7687b85dea0e29a7b84b581d3,400,600,
陈磊,https://www.sysucc.org.cn/node/1707,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2024-05/%E9%99%88%2BB01563V%21_0.jpg?itok=8_a7a5nb,01_试点医院/中山大学肿瘤防治中心/照片/陈磊-放疗科-主任医师-中山大学肿瘤防治中心.jpg,128744,54ddf903a172618c361a872166d61a344016c830f894f4b4e868d5f122d2bc2c,400,600,
陈雨沛,https://www.sysucc.org.cn/node/1708,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2025-04/%E9%99%88%E9%9B%A8%E6%B2%9B1.jpg?itok=4t6GZiw_,01_试点医院/中山大学肿瘤防治中心/照片/陈雨沛-放疗科-主任医师-中山大学肿瘤防治中心.jpg,216378,760b767dd2310aab4f37d52ef24c7ebfece89971e930415cf33813952c558c78,400,600,
陶亚岚,https://www.sysucc.org.cn/node/1725,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/import_images/upload/users/1/20220117/taoyalan202201_77136.jpg?itok=ENnw1G3T,01_试点医院/中山大学肿瘤防治中心/照片/陶亚岚-放疗科-副主任医师-中山大学肿瘤防治中心.jpg,138253,43e2bda284475d68caedf7c56a33bf697b97d12e6b8ab02cac60a24abd7fcbde,400,600,
霍蓝青,https://www.sysucc.org.cn/node/8578,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2024-08/%E9%9C%8D%E8%93%9D%E9%9D%92V2.jpg?itok=21x5yr1p,01_试点医院/中山大学肿瘤防治中心/照片/霍蓝青-放疗科-副主任医师-中山大学肿瘤防治中心.jpg,180995,f0ff79ee6025cf5c6b914d1f4eca0e900ae1d5d5d76a1ae3a80357428b85a439,400,600,
韩非,https://www.sysucc.org.cn/node/1670,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-03/hanfei-flk-202303.jpg?itok=_D376ViB,01_试点医院/中山大学肿瘤防治中心/照片/韩非-放疗科-主任医师-中山大学肿瘤防治中心.jpg,189992,a4e66848646597464da950e549dae3c194dccfb71d98c66c009be236ab38bc3c,400,600,
马骏,https://www.sysucc.org.cn/node/1653,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2024-01/%E9%A9%AC%E9%AA%8F%E9%99%A2%E5%A3%AB.jpg?itok=7EQvZafp,01_试点医院/中山大学肿瘤防治中心/照片/马骏-放疗科-主任医师-中山大学肿瘤防治中心.jpg,228490,8c6a05dcb3b04600628128c03d223b8cec8690a6693348d402195f931aec2820,400,600,
高剑铭,https://www.sysucc.org.cn/node/1692,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-10/%E6%94%BE%E7%96%97%E7%A7%91%2B%E9%AB%98%E5%89%91%E9%93%AD%20B01034%20%E5%A4%A7%E5%9B%BE.jpg?itok=_OSllIud,01_试点医院/中山大学肿瘤防治中心/照片/高剑铭-放疗科-副主任医师-中山大学肿瘤防治中心.jpg,210827,7295b23e90dd0acc919da82b5ead3a01779e03f3e2609bc4ae79a4da1f9820d7,400,600,
高远红,https://www.sysucc.org.cn/node/1659,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-03/gaoyuanhong-flk-202303.jpg?itok=ARMoVJ99,01_试点医院/中山大学肿瘤防治中心/照片/高远红-放疗科-主任医师-中山大学肿瘤防治中心.jpg,209313,4a11f06aa8b897ae459403ed85dfce969047f56585ef2908517379ff449ece63,400,600,
黄晓丹,https://www.sysucc.org.cn/node/6666,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2024-04/%E9%BB%84%E6%99%93%E4%B8%B9V3.png?itok=oo6aeZX9,01_试点医院/中山大学肿瘤防治中心/照片/黄晓丹-放疗科-副主任医师-中山大学肿瘤防治中心.png,283363,bc2928988e90bc6ab92e903c1a6f61f724dcad2d7faedc4950d89cc056a428db,400,600,
黄莹,https://www.sysucc.org.cn/node/1680,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-04/huangying-flk-202304.jpg?itok=PW0XMhI1,01_试点医院/中山大学肿瘤防治中心/照片/黄莹-放疗科-主任医师-中山大学肿瘤防治中心.jpg,184540,217b7c7f69e74ca99e4b5ed458464d9d5c73b4cc1f6e295d4236e65b65762bea,400,600,
邓婷,https://www.sysucc.org.cn/node/3706,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/import_images/upload/users/1/20220222/dengting202202_98963.jpg?itok=ApPY1qZL,01_试点医院/中山大学肿瘤防治中心/照片/邓婷-未标注-副主任医师-中山大学肿瘤防治中心.jpg,129509,b7c124ee855b00b33c77dfff1c0c1ed64732b72c2ffe3f616b2763d164946c06,400,600,
张伟光,https://www.sysucc.org.cn/node/3892,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/import_images/upload/users/74/20210715/%E5%85%89%E8%80%81%E5%B8%88.webp_68437.jpg?itok=5vTcwxJj,01_试点医院/中山大学肿瘤防治中心/照片/张伟光-核医学科-副主任技师-中山大学肿瘤防治中心.jpg,119296,edcd869971132121384168562c3d4c7cefcaa5530805f2e9234490e88ff1f6d9,400,600,
林晓平,https://www.sysucc.org.cn/node/7556,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2025-04/%E6%9E%97%E6%99%93%E5%B9%B3.png?itok=uHy-Vv57,01_试点医院/中山大学肿瘤防治中心/照片/林晓平-核医学科-主任医师-中山大学肿瘤防治中心.jpg,98195,987f8c7d3763235b65dc5a8b5a37ab6c748e60544f414bc54c946cd2c0e916f2,400,600,
樊卫,https://www.sysucc.org.cn/node/3890,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/import_images/UploadFiles/expert/prouct_2014_1_17_KD7B90G3.jpg?itok=c4wl_5WI,01_试点医院/中山大学肿瘤防治中心/照片/樊卫-核医学科-主任医师-中山大学肿瘤防治中心.jpg,138255,8e5f4b2df753fe0239a3d3d830be2959046e75598505623d6944e65041f3c006,400,600,
胡莹莹,https://www.sysucc.org.cn/node/8175,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2024-05/%E8%83%A1%E8%8E%B9%E8%8E%B9.jpg?itok=FSekpOW9,01_试点医院/中山大学肿瘤防治中心/照片/胡莹莹-核医学科-副主任医师-中山大学肿瘤防治中心.jpg,225303,c1fcba0eca03f29c71ff80d82db8b632a60a09a8e48136e39d5a76d7848511a7,400,600,
何霞,https://www.sysucc.org.cn/node/13431,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2026-07/%E4%BD%95%E9%9C%9E-%E7%85%A7%E7%89%87.jpg?itok=7vxedyIq,01_试点医院/中山大学肿瘤防治中心/照片/何霞-检验科-副主任技师-中山大学肿瘤防治中心.jpg,105021,2bc3f13c5e7129785f81d8d9063cc475e594da6066efea5604ba80a880d72993,400,600,
刘万里,https://www.sysucc.org.cn/node/3874,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-04/liuwanli-jyk-202304.jpg?itok=zb79aNwB,01_试点医院/中山大学肿瘤防治中心/照片/刘万里-检验科-主任技师-中山大学肿瘤防治中心.jpg,174056,41c0067b8a17049b20f4ba8aac592a7925d2a721a827bffdffffb45baf3bc1a1,400,600,
刘晓华,https://www.sysucc.org.cn/node/3888,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/import_images/upload/users/1/20220614/liuxiaohua202206_23094.jpg?itok=tLXGYNH1,01_试点医院/中山大学肿瘤防治中心/照片/刘晓华-检验科-副主任技师-中山大学肿瘤防治中心.jpg,110246,7ae2348b3172be2b47130b682bd68f0139c8462148c8e5ae5647ddcd33c25d72,400,600,
刘纹,https://www.sysucc.org.cn/node/3887,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-04/liuwen-jyk-202304.jpg?itok=CnnyjH16,01_试点医院/中山大学肿瘤防治中心/照片/刘纹-检验科-副主任技师-中山大学肿瘤防治中心.jpg,227438,624c22a01f9be2dccadf1b837eca3e1b62edf597632a551de464f3a92ee4a428,400,600,
吴兴平,https://www.sysucc.org.cn/node/3878,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-04/wuxingping-jyk-202304.jpg?itok=YE4l_oc4,01_试点医院/中山大学肿瘤防治中心/照片/吴兴平-检验科-副主任技师-中山大学肿瘤防治中心.jpg,186469,0803caed03b1034d488af69dd835f8350ba079fe80d11fb66219576f635a6631,400,600,
张琳,https://www.sysucc.org.cn/node/3883,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-04/zhanglin-jyk-202304.jpg?itok=_p9PxyY8,01_试点医院/中山大学肿瘤防治中心/照片/张琳-检验科-主任技师-中山大学肿瘤防治中心.jpg,219718,ee1690f0121f005b960f87d8ae2bcdcdc2183288a15f713a7218cca3415784ed,400,600,
戴淑琴,https://www.sysucc.org.cn/node/3875,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-04/daishuqin-jyk-202304.jpg?itok=uGpZujDY,01_试点医院/中山大学肿瘤防治中心/照片/戴淑琴-检验科-主任技师-中山大学肿瘤防治中心.jpg,180927,be2f355d59633a26fc0d63916ef0233cc6c88838554f6078036b6804fb9c03fe,400,600,
李健沛,https://www.sysucc.org.cn/node/3885,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/import_images/upload/users/1/20220614/lijianpei202206_81562.jpg?itok=nAWvXzTg,01_试点医院/中山大学肿瘤防治中心/照片/李健沛-检验科-副主任技师-中山大学肿瘤防治中心.jpg,109450,7b88f3f3019853ef40a5115ba73630c20864d63d8b2dafc79482ba70e516f047,400,600,
林月好,https://www.sysucc.org.cn/node/3876,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-04/linyuehao-jyk-202304.jpg?itok=o0Uyb8tq,01_试点医院/中山大学肿瘤防治中心/照片/林月好-检验科-副主任技师-中山大学肿瘤防治中心.jpg,181010,3ab659a2cc8a248a8cd9821ab48f1f2aad65db90942c81234abb67229b8a40ee,400,600,
池沛冬,https://www.sysucc.org.cn/node/3882,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-04/chipeidong-jyk-202304.jpg?itok=dDHU11Zd,01_试点医院/中山大学肿瘤防治中心/照片/池沛冬-检验科-主任技师-中山大学肿瘤防治中心.jpg,194020,55d307498d6277c74c0756dde6a47dc37ffc3067ceb30240b18c43306c3d83a4,400,600,
王雪萍,https://www.sysucc.org.cn/node/13430,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2026-07/%E7%8E%8B%E9%9B%AA%E8%90%8D-%E7%85%A7%E7%89%87.jpg?itok=2MgFk-Jc,01_试点医院/中山大学肿瘤防治中心/照片/王雪萍-检验科-副主任技师-中山大学肿瘤防治中心.jpg,263682,bb9a494356f95749ffbf14889dbb64058bafbc3a9da52808b6d99f94d7eff77f,400,600,
罗敏,https://www.sysucc.org.cn/node/12181,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2026-03/%E7%BD%97%E6%95%8F.png?itok=4nUQkDqz,01_试点医院/中山大学肿瘤防治中心/照片/罗敏-检验科-副研究员-中山大学肿瘤防治中心.png,207298,ca64c7c3c4bb962396f0079a4458ad6e34cb230a508f73c85aace660c26679ef,400,600,
罗耀凌,https://www.sysucc.org.cn/node/3881,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-04/luoyaoling-jyk-202304.jpg?itok=tT2Mm0AI,01_试点医院/中山大学肿瘤防治中心/照片/罗耀凌-检验科-副主任技师-中山大学肿瘤防治中心.jpg,176354,feffc7e56ad3c1f056a9e691730d02ef3d0a4a213dc9f4bca4ea486766fff77e,400,600,
邝妙欢,https://www.sysucc.org.cn/node/3879,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-04/kuangmiaohuan-jyk-202304.jpg?itok=TDKQG5Wb,01_试点医院/中山大学肿瘤防治中心/照片/邝妙欢-检验科-副主任技师-中山大学肿瘤防治中心.jpg,172201,a3183b02a439dc96085bca002ed3c585caf6093015eef823d0cdf9a3e160f8a5,400,600,
邢珊,https://www.sysucc.org.cn/node/13429,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2026-07/%E9%82%A2%E7%8F%8A-%E7%85%A7%E7%89%87.jpg?itok=okVJIujD,01_试点医院/中山大学肿瘤防治中心/照片/邢珊-检验科-副主任技师-中山大学肿瘤防治中心.jpg,114540,2168ff80c548c5833b4a4c6a4d1e5006c981d71949aee2fc734eb770f74a43dc,400,600,
郑炘,https://www.sysucc.org.cn/node/3889,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-04/zhengxin-jyk-202304.jpg?itok=I614HNUw,01_试点医院/中山大学肿瘤防治中心/照片/郑炘-检验科-副主任技师-中山大学肿瘤防治中心.jpg,149747,fde4e8db652a0caf57caf8fdce0507d263f415398456857b7d646488f83dfee4,400,600,
钟茜,https://www.sysucc.org.cn/node/12088,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2026-03/%E6%9D%8E%E5%B0%8F%E8%BE%89.png?itok=xB8So0cu,01_试点医院/中山大学肿瘤防治中心/照片/钟茜-检验科-研究员-中山大学肿瘤防治中心.png,291078,017e9b7523a4778fae1de7bcc6d4bb0abb0cd400c275ab48da0347ef3e0ca5cb,400,600,
陈树林,https://www.sysucc.org.cn/node/3886,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-04/chenshulin-jyk-202304.jpg?itok=9vwh0V7g,01_试点医院/中山大学肿瘤防治中心/照片/陈树林-检验科-副主任技师-中山大学肿瘤防治中心.jpg,144733,31f2b97e92d792deb2d407bbb9053ba51bee57c5b06789bc55d8fa26f39cb451,400,600,
陈浩,https://www.sysucc.org.cn/node/3884,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-04/chenhao-jyk-202304.jpg?itok=vmnJFKlf,01_试点医院/中山大学肿瘤防治中心/照片/陈浩-检验科-副主任技师-中山大学肿瘤防治中心.jpg,180764,5bd061a5311dd48108ca71bdfb84d519fb30b083630b66459b480bade9fcb9bb,400,600,
秦自科,https://www.sysucc.org.cn/node/3723,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2024-12/%E7%A7%A6%E8%87%AA%E7%A7%91.png?itok=k2CUBgP9,01_试点医院/中山大学肿瘤防治中心/照片/秦自科-泌尿外科-主任医师-中山大学肿瘤防治中心.png,205692,8ed2d4967472eeb1ff354986ea029dda86b784de7b21869637f115e097bc3232,400,600,
刘卓炜,https://www.sysucc.org.cn/node/3720,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-03/liuzhuowei-mnwk-202303.jpg?itok=o_PncJq1,01_试点医院/中山大学肿瘤防治中心/照片/刘卓炜-泌尿外科-一级主任医师-中山大学肿瘤防治中心.jpg,188412,8ea9c7ae22c01c2e8ec059e044b8581ab69995cd4daf3c5a314c39a1f8014c29,400,600,
刘振华,https://www.sysucc.org.cn/node/9133,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2025-02/%E5%88%98%E6%8C%AF%E5%8D%8E%E2%91%A0.png?itok=OVaHfN8t,01_试点医院/中山大学肿瘤防治中心/照片/刘振华-泌尿外科-副主任医师-中山大学肿瘤防治中心.png,181648,f6a7f54bec88a0ae60bf59b06cf74038c14b52abbc240dc1019d8d3c0255ae3f,400,600,
危文素,https://www.sysucc.org.cn/node/8772,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2024-10/10.29%20%E5%8D%B1%E6%96%87%E7%B4%A0.jpg?itok=hNtfBDa2,01_试点医院/中山大学肿瘤防治中心/照片/危文素-泌尿外科-副主任医师-中山大学肿瘤防治中心.jpg,116695,41d0a8c0c037acdad930ca3cc4fe7bd2d019310473c874a334aaae62976548fe,400,600,
叶云林,https://www.sysucc.org.cn/node/3731,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/import_images/upload/users/1/20210622/yeyunlin202106_82180.jpg?itok=clcuZfFQ,01_试点医院/中山大学肿瘤防治中心/照片/叶云林-泌尿外科-副主任医师-中山大学肿瘤防治中心.jpg,155006,c9fe16aa9bba68e54b030d75ecd5a409af2836cba135eb486a221d6e60856d5f,400,600,
吴志明,https://www.sysucc.org.cn/node/3730,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/import_images/upload/users/1/20220507/wuzhiming202205_16791.jpg?itok=vAijfxQ6,01_试点医院/中山大学肿瘤防治中心/照片/吴志明-泌尿外科-主任医师-中山大学肿瘤防治中心.jpg,141948,b39c28f75d1d8cd00e04a0552a413f1b7749288b67485fe354a30f5c1f1f47e2,400,600,
周芳坚,https://www.sysucc.org.cn/node/3721,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-03/zhoufangjian-mnwk-202303.jpg?itok=AqQPWAxN,01_试点医院/中山大学肿瘤防治中心/照片/周芳坚-泌尿外科-主任医师-中山大学肿瘤防治中心.jpg,176528,cc7b986fdaa5fbf2d7c5f6e6c7886f13d9d37e0003b7e4418696ccbe956eb56f,400,600,
尧凯,https://www.sysucc.org.cn/node/3724,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-03/yaokai-mnwk-202303.jpg?itok=lHVBb-LF,01_试点医院/中山大学肿瘤防治中心/照片/尧凯-泌尿外科-主任医师-中山大学肿瘤防治中心.jpg,204682,a73e8c97684d21fd8a7ce9111d40e3a3c2f6bcd9ff8fc0ed5d2137bc49fe47a7,400,600,
张志凌,https://www.sysucc.org.cn/node/3726,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-03/zhangzhiling-mnwk-202303.jpg?itok=5wio8g7L,01_试点医院/中山大学肿瘤防治中心/照片/张志凌-泌尿外科-主任医师-中山大学肿瘤防治中心.jpg,218181,cfd9b7be494131ed602d0257c2dcaae83a85e6aa144039dbfd12150fadbf9b11,400,600,
李向东,https://www.sysucc.org.cn/node/3732,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/import_images/upload/users/1/20210622/lixiangdong202106_21099.jpg?itok=RsSVzs4k,01_试点医院/中山大学肿瘤防治中心/照片/李向东-泌尿外科-主任医师-中山大学肿瘤防治中心.jpg,135113,1d63130b928ffb0c90717172b590c4b0e3df97be7c3841ee5a80770be5047da0,400,600,
李志勇,https://www.sysucc.org.cn/node/6437,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-07/%E6%9D%8E%E5%BF%97%E5%8B%87.png?itok=RRi4GEwD,01_试点医院/中山大学肿瘤防治中心/照片/李志勇-泌尿外科-副主任医师-中山大学肿瘤防治中心.png,204380,907c588a52773318f046f5a2648062ec6b4d39ef727dc3b8d204b33004bd60c9,400,600,
李永红,https://www.sysucc.org.cn/node/3725,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2023-03/liyonghong-mnwk-202303.jpg?itok=sZizpO1P,01_试点医院/中山大学肿瘤防治中心/照片/李永红-泌尿外科-主任医师-中山大学肿瘤防治中心.jpg,191853,baf63c769092e02c0e77cb77418c61ac6139ebe6bd55f9a6e3249621b3f17ba9,400,600,
王骏,https://www.sysucc.org.cn/node/10096,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2025-05/%E7%8E%8B%E9%AA%8F1.jpg?itok=0ij1O8OF,01_试点医院/中山大学肿瘤防治中心/照片/王骏-泌尿外科-副主任医师-中山大学肿瘤防治中心.jpg,130122,a3657e4b75bc859d5f39ad1aa62305a755e7822cb15214b3ff5516d3afe9461c,400,600,
董培,https://www.sysucc.org.cn/node/3728,实采,,https://www.sysucc.org.cn/sites/cc.prod.sysucloud2.sysu.edu.cn/files/styles/media_2_3_400_600/public/2026-05/%E8%91%A3%E5%9F%B91.jpg?itok=06exXU9z,01_试点医院/中山大学肿瘤防治中心/照片/董培-泌尿外科-主任医师-中山大学肿瘤防治中心.jpg,206554,f3eb40a12f947f19de1594613ee27ff4d36d8e3affea3fd686d497c5199186f3,400,600,
