姓名,来源链接,状态,失败三态,照片链接,照片文件,字节数,SHA-256,宽,高,错误证据
陈睛晶,http://www.gzzoc.org.cn/node/12325,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2024-04/chenjingjing.jpg?itok=1hxKmrAu,01_试点医院/中山大学中山眼科中心/照片/陈睛晶-近视防控-副主任医师-中山大学中山眼科中心.jpg,1150892,a9d42888034b84c1fec95bedaccf2c59d6bda7f9e11ab154f1889979d3fca2da,960,1440,
余敏斌,http://www.gzzoc.org.cn/node/3212,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2026-01/1.png?itok=onRZAjgF,01_试点医院/中山大学中山眼科中心/照片/余敏斌-青光眼-教授-中山大学中山眼科中心.png,647566,434e48248862fff7a2803342c2ebd76c92c1aa6f9e480f8108ecf70df9755aee,960,828,
凌运兰,http://www.gzzoc.org.cn/node/3213,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E5%87%8C%E8%BF%90%E5%85%B0.jpg?itok=-Z38QC9r,01_试点医院/中山大学中山眼科中心/照片/凌运兰-青光眼-副主任医师-中山大学中山眼科中心.jpg,924955,7010c03ac69c8a647dd73abb059761a8e1c655e72a5d3cd6c04fc0e31b9d30cc,960,1440,
刘杏,http://www.gzzoc.org.cn/node/8334,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-12/liuxing.jpg?itok=GxMQ_IEk,01_试点医院/中山大学中山眼科中心/照片/刘杏-青光眼-教授-中山大学中山眼科中心.jpg,715294,ffd5dc057c92bd350d68c797a58c0937fb4eb1f8a824f999de48097e95b82428,960,1440,
卓业鸿,http://www.gzzoc.org.cn/node/3214,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E5%8D%93%E4%B8%9A%E9%B8%BF.jpg?itok=3MMgSsOE,01_试点医院/中山大学中山眼科中心/照片/卓业鸿-青光眼-教授-中山大学中山眼科中心.jpg,752397,b82af816ef5d94188097e27ec4074a410f55ef56293e01749ff79ab279599c06,960,1376,
左成果,http://www.gzzoc.org.cn/node/3222,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E5%B7%A6%E6%88%90%E6%9E%9C.jpg?itok=98DnuW-Y,01_试点医院/中山大学中山眼科中心/照片/左成果-青光眼-主任医师-中山大学中山眼科中心.jpg,852556,2b387b3271bcf09dc6a76226dbaca80b6b1768824891cfd0fcf075aae9638881,960,1440,
张秀兰,http://www.gzzoc.org.cn/node/3211,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E5%BC%A0%E7%A7%80%E5%85%B0.jpg?itok=rJSSGckz,01_试点医院/中山大学中山眼科中心/照片/张秀兰-青光眼-教授-中山大学中山眼科中心.jpg,976312,30f35e4734e64b4aa585048dd4b1b92806c4548e43a8d71c11660c70bfdd9a70,960,1440,
徐建刚,http://www.gzzoc.org.cn/node/3218,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E5%BE%90%E5%BB%BA%E5%88%9A.jpg?itok=b40s-2od,01_试点医院/中山大学中山眼科中心/照片/徐建刚-青光眼-副主任医师-中山大学中山眼科中心.jpg,837758,bdfd11d55397847a4b78dfbda375ec60fcc7e50ba17c318efb0631df132e4d9a,960,1440,
李智冬,http://www.gzzoc.org.cn/node/3227,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-09/%E6%9D%8E%E6%99%BA%E5%86%AC.png?itok=3KoXOwhj,01_试点医院/中山大学中山眼科中心/照片/李智冬-青光眼-主治医师-中山大学中山眼科中心.png,891346,e54ccf39b1aacfe6ae5809fce5da624eb27017e370253b2354e08bbb8fbb5d04,960,1440,
杨扬帆,http://www.gzzoc.org.cn/node/3223,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E6%9D%A8%E6%89%AC%E5%B8%86.jpg?itok=tRmJ0nEe,01_试点医院/中山大学中山眼科中心/照片/杨扬帆-青光眼-主任医师-中山大学中山眼科中心.jpg,798158,0656f670ef43f724ec32a691ee87f73041b4619c508aa891967dba21a490e700,960,1440,
林明楷,http://www.gzzoc.org.cn/node/3215,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E6%9E%97%E6%98%8E%E6%A5%B7.jpg?itok=Yxtu9wDQ,01_试点医院/中山大学中山眼科中心/照片/林明楷-青光眼-教授-中山大学中山眼科中心.jpg,758336,8790d52b049810acf5beab27884ed2f7c552d7c24fe189f348452ab7ec2c9dea,960,1440,
葛坚,http://www.gzzoc.org.cn/node/6531,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-11/%E5%9B%BE%E7%89%871.jpg?itok=hcxJXsaD,01_试点医院/中山大学中山眼科中心/照片/葛坚-青光眼-教授-中山大学中山眼科中心.jpg,659198,ad2b863d591c1a288bc5cfb748a0f3d5939ca35b48ca53ca028ada03c5a48b94,960,1468,
钟毅敏,http://www.gzzoc.org.cn/node/3217,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E9%92%9F%E6%AF%85%E6%95%8F.jpg?itok=3RBOIeVU,01_试点医院/中山大学中山眼科中心/照片/钟毅敏-青光眼-主任医师-中山大学中山眼科中心.jpg,899615,28ccb480fb60fe1bcf457e294671570a5d042232266dc49df1f431ccce8fcf08,960,1440,
陈子东,http://www.gzzoc.org.cn/node/3225,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E9%99%88%E5%AD%90%E4%B8%9C.jpg?itok=cKYQXKBW,01_试点医院/中山大学中山眼科中心/照片/陈子东-青光眼-副主任医师-中山大学中山眼科中心.jpg,757117,29b2cc1a9b612d9b75580c281aef91e26322fc9788952d5892c80272b550ddba,960,1440,
林艺全,http://www.gzzoc.org.cn/node/12461,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2024-08/linyiquan.jpg?itok=xSEM2EJg,01_试点医院/中山大学中山眼科中心/照片/林艺全-麻醉-副主任医师-中山大学中山眼科中心.jpg,840589,76654dbfb4d8dfe9c7a707c3550b252ceb0538a2c562d1ab6d15d51f90dd1522,960,1440,
甘小亮,http://www.gzzoc.org.cn/node/6739,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-09/%E7%94%98%E5%B0%8F%E4%BA%AE.jpg?itok=jmyOTgWN,01_试点医院/中山大学中山眼科中心/照片/甘小亮-麻醉-主任医师-中山大学中山眼科中心.jpg,854863,6db5070ea31935c31a65ef68d9de5aa565e5e4635229f5e2ca34843bce7e036d,960,1440,
陈樱,http://www.gzzoc.org.cn/node/6741,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-11/%E9%99%88%E6%A8%B1.jpg?itok=0t2EcsW2,01_试点医院/中山大学中山眼科中心/照片/陈樱-麻醉-副主任医师-中山大学中山眼科中心.jpg,455871,72c6360d2600ccd055ff9bafd9c6593fa46e3f28e4953010ef1313e35d57dd9c,960,1440,
孔炳华,http://www.gzzoc.org.cn/node/3284,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E5%AD%94%E7%82%B3%E5%8D%8E.jpg?itok=ZbRt1QS2,01_试点医院/中山大学中山眼科中心/照片/孔炳华-孔炳华 主治医师 擅长各种眼科常见病多发病的诊断与治疗-主治医师-中山大学中山眼科中心.jpg,908922,b6ceccfa68355c087bade77aa940730f7c9b286414568d5bc6ef0960379eac69,960,1440,
张清炯,http://www.gzzoc.org.cn/node/3200,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-09/%E5%BC%A0%E6%B8%85%E7%82%AF.jpg?itok=Yk6VPLjP,01_试点医院/中山大学中山眼科中心/照片/张清炯-小儿眼病与眼遗传病科-教授-中山大学中山眼科中心.jpg,821841,0ba90a12e2fa8f42af10f683ddb589e72645bfa33df5695874aced6ec8e497cf,960,1440,
陈惠,http://www.gzzoc.org.cn/node/12014,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2026-03/chenhui1.png?itok=AJxQK5iQ,01_试点医院/中山大学中山眼科中心/照片/陈惠-小儿眼病与眼遗传病科-主治医师-中山大学中山眼科中心.png,457175,9015e29b4bb6f2f767728e975ce5d72c3bed89a86633ebadc2b099b90329001a,960,1241,
黄莉,http://www.gzzoc.org.cn/node/3293,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E9%BB%84%E8%8E%89.jpg?itok=NBFyFdmV,01_试点医院/中山大学中山眼科中心/照片/黄莉-小儿眼病与眼遗传病科-副主任医师-中山大学中山眼科中心.jpg,792296,b0905e6f4665d9f068ee03e6f5c4775ec6459d879578012e4d58ca72b58a7b61,960,1440,
余新平,http://www.gzzoc.org.cn/node/3196,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E4%BD%99%E6%96%B0%E5%B9%B3.jpg?itok=s-RbHJ7f,01_试点医院/中山大学中山眼科中心/照片/余新平-斜视-主任医师-中山大学中山眼科中心.jpg,833268,ac6cbdd301dd201bac8a1ed51f8f34bb1a2c728b9687a6d67a968aa938fa3d69,960,1440,
林小铭,http://www.gzzoc.org.cn/node/3194,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E6%9E%97%E5%B0%8F%E9%93%AD.jpg?itok=Ah38tgiF,01_试点医院/中山大学中山眼科中心/照片/林小铭-斜视-主任医师-中山大学中山眼科中心.jpg,851388,d0691409451b1ccc190ae1db0566877553a10073dcd9340b8dd43b47f1a5730d,960,1440,
王忠浩,http://www.gzzoc.org.cn/node/3185,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E7%8E%8B%E5%BF%A0%E6%B5%A9.jpg?itok=8jJqsQVi,01_试点医院/中山大学中山眼科中心/照片/王忠浩-斜视-副主任医师-中山大学中山眼科中心.jpg,785051,486039e14cff157e86dfc8d38b7968e96c974d53484bd134d8a6253ebf714aac,960,1440,
申涛,http://www.gzzoc.org.cn/node/3191,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E7%94%B3%E6%B6%9B.jpg?itok=jAs8tFaX,01_试点医院/中山大学中山眼科中心/照片/申涛-斜视-副主任医师-中山大学中山眼科中心.jpg,730968,f2f2e4704dc4fa6e364e7bdcdc299d0ffb380b10743059fa03fb7e28e96da321,960,1440,
邓大明,http://www.gzzoc.org.cn/node/3186,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E9%82%93%E5%A4%A7%E6%98%8E.jpg?itok=PfchT2ti,01_试点医院/中山大学中山眼科中心/照片/邓大明-斜视-主任医师-中山大学中山眼科中心.jpg,838995,797c9010450b7afb52747534d937216df74ad2b76831acb89adb8b8b96cd83ce,960,1440,
陈静嫦,http://www.gzzoc.org.cn/node/3193,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E9%99%88%E9%9D%99%E5%AB%A6.jpg?itok=hgIjcRxY,01_试点医院/中山大学中山眼科中心/照片/陈静嫦-斜视-主任医师-中山大学中山眼科中心.jpg,727734,c28f7b84dd0bc90b9c7a1f098d8f9999f727119026aac5ccd8b17631f3b18fe4,960,1440,
刘晓宁,http://www.gzzoc.org.cn/node/3166,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E5%88%98%E6%99%93%E5%AE%81.jpg?itok=DlSPvd8k,01_试点医院/中山大学中山眼科中心/照片/刘晓宁-玻璃体-主治医师-中山大学中山眼科中心.jpg,751232,95ff6a26bfa654650864e4c042c80e962a85ad765541dd349e4b1bb0de47054a,960,1440,
文峰,http://www.gzzoc.org.cn/node/3254,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E6%96%87%E5%B3%B0.jpg?itok=QErYrBUK,01_试点医院/中山大学中山眼科中心/照片/文峰-玻璃体-教授-中山大学中山眼科中心.jpg,800349,956e5d21ec69d574c1308b6d19c5015a0329af4cac55cc62ab84d68d020ddec1,960,1440,
李妙玲,http://www.gzzoc.org.cn/node/3168,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-09/%E6%9D%8E%E5%A6%99%E7%8E%B2.jpg?itok=hyZ_4TgI,01_试点医院/中山大学中山眼科中心/照片/李妙玲-玻璃体-主治医师-中山大学中山眼科中心.jpg,852701,76eac6a473ad9f1db66fbf1e4b53151ffa23702dbd5f92930e0c968cd7d385a3,960,1440,
李梅,http://www.gzzoc.org.cn/node/3159,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E6%9D%8E%E6%A2%85.jpg?itok=aP8dp6Ct,01_试点医院/中山大学中山眼科中心/照片/李梅-玻璃体-副主任医师-中山大学中山眼科中心.jpg,777210,668cc5ec0ebe2385943c6d3e9d6994a9cd03e230a5e0d88f21dfe0fbef195f8d,960,1440,
练苹,http://www.gzzoc.org.cn/node/3172,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E7%BB%83%E8%8B%B9.jpg?itok=yzS2a0u4,01_试点医院/中山大学中山眼科中心/照片/练苹-玻璃体-副主任医师-中山大学中山眼科中心.jpg,835344,e06672a7beefac2362d91d4819f5e0a833ad3f005036f6a8c93406c340c21d1e,960,1350,
金陈进,http://www.gzzoc.org.cn/node/3158,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E9%87%91%E9%99%88%E8%BF%9B.jpg?itok=vaNVM8ET,01_试点医院/中山大学中山眼科中心/照片/金陈进-玻璃体-主任医师-中山大学中山眼科中心.jpg,963094,bf21f19d7b15efc1f12e53180d4e4c1cc3a9e316e280cadef3172e1103ee678b,960,1440,
马进,http://www.gzzoc.org.cn/node/3176,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E9%A9%AC%E8%BF%9B.jpg?itok=wIa4JvCi,01_试点医院/中山大学中山眼科中心/照片/马进-玻璃体-教授-中山大学中山眼科中心.jpg,798897,40d3f6149b90774d353c6ecf20242f738742509b478a3c5ea1fe284841af9543,960,1440,
刘良平,http://www.gzzoc.org.cn/node/3279,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E5%88%98%E8%89%AF%E5%B9%B3.jpg?itok=EElzKnVr,01_试点医院/中山大学中山眼科中心/照片/刘良平-白内障-副主任医师-中山大学中山眼科中心.jpg,847878,5862eb55be3a0738a400e5f4c2a4007d2e3b5d5593aebdb8aa237209ed7ff105,960,1440,
周恬,http://www.gzzoc.org.cn/node/14193,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2026-03/zhoutian_caijian-hui.jpg?itok=jvXgQORk,01_试点医院/中山大学中山眼科中心/照片/周恬-白内障-主治医师-中山大学中山眼科中心.jpg,266409,0612e4dcc2beff1511eaa8ee8bde287c2fce5d7f4b5bebe51be478c3182174ad,960,1042,
张新愉,http://www.gzzoc.org.cn/node/3261,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E5%BC%A0%E6%96%B0%E6%84%89.jpg?itok=c0IahdUs,01_试点医院/中山大学中山眼科中心/照片/张新愉-白内障-主任医师-中山大学中山眼科中心.jpg,794711,eee6eb0d281922e6ce24ea5437b90a65be0d834ef3d34fdcc486a8d65b1ebcc7,960,1440,
林浩添,http://www.gzzoc.org.cn/node/3273,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E6%9E%97%E6%B5%A9%E6%B7%BB.jpg?itok=iqZVv8at,01_试点医院/中山大学中山眼科中心/照片/林浩添-白内障-教授-中山大学中山眼科中心.jpg,1208011,8bd16026b6beb803e283e5b9565953407abf11025f44971d78fdf86d1154f447,960,1440,
王兰花,http://www.gzzoc.org.cn/node/3291,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E7%8E%8B%E5%85%B0%E8%8A%B1.jpg?itok=ezqAE74j,01_试点医院/中山大学中山眼科中心/照片/王兰花-白内障-副主任医师-中山大学中山眼科中心.jpg,853397,9acf3e1ef1a47377e0135632e82f879e86a91152d3e863c0e5d207eee20f7d46,960,1440,
王德才,http://www.gzzoc.org.cn/node/3255,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E7%8E%8B%E5%BE%B7%E6%89%8D.jpg?itok=jYD13YI_,01_试点医院/中山大学中山眼科中心/照片/王德才-白内障-副主任医师-中山大学中山眼科中心.jpg,786495,5092f4e57cea774a72c48071fb57a4fed35b412b48d2ba1320d353a3f78e8cd5,960,1440,
王琦玮,http://www.gzzoc.org.cn/node/3268,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E7%8E%8B%E7%90%A6%E7%8E%AE.jpg?itok=GufLyP3W,01_试点医院/中山大学中山眼科中心/照片/王琦玮-白内障-副主任医师-中山大学中山眼科中心.jpg,808566,f137bb428296bca5a52e7b7fbd830f06ff5c74ac163767fea6d3d9eae50c7547,960,1382,
秦颖嫣,http://www.gzzoc.org.cn/node/3276,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E7%A7%A6%E9%A2%96%E5%AB%A3.jpg?itok=B0qZsW-g,01_试点医院/中山大学中山眼科中心/照片/秦颖嫣-白内障-主治医师-中山大学中山眼科中心.jpg,932365,673473648a678b8dc9d165ec4fcaa7074eb37e56ce8f9f6b2848775748a079a0,960,1440,
谈旭华,http://www.gzzoc.org.cn/node/3269,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E8%B0%88%E6%97%AD%E5%8D%8E.jpg?itok=u7NJ6ep1,01_试点医院/中山大学中山眼科中心/照片/谈旭华-白内障-副主任医师-中山大学中山眼科中心.jpg,1240568,ace1245fa252f4f2ef22238a57903162ad226d695d343f7e9355190454902b8a,960,1440,
陈婉,http://www.gzzoc.org.cn/node/3267,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E9%99%88%E5%A9%89.jpg?itok=AHorR8jn,01_试点医院/中山大学中山眼科中心/照片/陈婉-白内障-副主任医师-中山大学中山眼科中心.jpg,828540,d478f1281cf20bc5742f91e80e6b4a1bce25d389d03381beef386aed006eba0f,960,1440,
陈晓云,http://www.gzzoc.org.cn/node/3278,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E9%99%88%E6%99%93%E4%BA%91.jpg?itok=lLToT42c,01_试点医院/中山大学中山眼科中心/照片/陈晓云-白内障-副主任医师-中山大学中山眼科中心.jpg,743091,28fc2d6c096d9e9d15565aa71c0d34969de14525bbcdd2536429ab3fafdb9ea4,960,1368,
黄文勇,http://www.gzzoc.org.cn/node/3272,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E9%BB%84%E6%96%87%E5%8B%87.jpg?itok=kueIkqty,01_试点医院/中山大学中山眼科中心/照片/黄文勇-白内障-主任医师-中山大学中山眼科中心.jpg,834824,669733c2197bf02543b3580ef938bd059e20e9a57edc90fc0323b70e2272719b,960,1440,
李松珊,http://www.gzzoc.org.cn/node/3286,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2024-08/lisongshan.jpg?itok=D2l9JG7k,01_试点医院/中山大学中山眼科中心/照片/李松珊-眼底疾病-副主任医师-中山大学中山眼科中心.jpg,320702,57f8c4dfc9e22f9f1739d4879d50fd92e763e19a1ff14f1b10d7cf01d3d3f713,960,935,
胡安娣娜,http://www.gzzoc.org.cn/node/3175,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-09/%E8%83%A1%E5%AE%89%E5%A8%A3%E5%A8%9C.jpg?itok=Fp3MBu3f,01_试点医院/中山大学中山眼科中心/照片/胡安娣娜-眼底疾病-主任医师-中山大学中山眼科中心.jpg,471265,3ab41ba7186437cf97477be45c8b5ab088f3ec9d55f7a697b6a50623159daa94,960,1440,
袁敏而,http://www.gzzoc.org.cn/node/3174,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E8%A2%81%E6%95%8F%E8%80%8C.jpg?itok=noZeK3ky,01_试点医院/中山大学中山眼科中心/照片/袁敏而-眼底疾病-副主任医师-中山大学中山眼科中心.jpg,842316,322a61f007add4ff846d099bdfe09046db9db03e21ee44f4b00babf72b6c82f2,960,1440,
李星仪,http://www.gzzoc.org.cn/node/3102,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E6%9D%8E%E6%98%9F%E4%BB%AA.jpg?itok=r6dC7DFT,01_试点医院/中山大学中山眼科中心/照片/李星仪-眼整形与泪器病-副主任医师-中山大学中山眼科中心.jpg,913340,639240fdab63459257cff0068ba7b4ac87e2bdeda39c1d002b758b9257eee5f4,960,1440,
林羡钗,http://www.gzzoc.org.cn/node/3105,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E6%9E%97%E7%BE%A1%E9%92%97.jpg?itok=bvu28JVl,01_试点医院/中山大学中山眼科中心/照片/林羡钗-眼整形与泪器病-主任医师-中山大学中山眼科中心.jpg,861991,26126888db0f89c2361f388d6d9e7210b181806fedbbcb062518a79ace60f7db,960,1440,
邓宇晴,http://www.gzzoc.org.cn/node/14197,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2026-03/shengchengtedingbilitupian_1.png?itok=cAc8ZwvI,01_试点医院/中山大学中山眼科中心/照片/邓宇晴-眼整形与泪器病-医师-中山大学中山眼科中心.png,1596805,d502521355fec699265254178f48916d5da07e68c663956a54ed842af54674a6,960,1706,
丁小虎,http://www.gzzoc.org.cn/node/3177,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E4%B8%81%E5%B0%8F%E8%99%8E.jpg?itok=avEK3Jl6,01_试点医院/中山大学中山眼科中心/照片/丁小虎-眼科急症-主任医师-中山大学中山眼科中心.jpg,736872,661d75811ffe66bb5bc268137a28f8eed6d2ed74796ea16c3d2bf4220dd22748,960,1440,
唐明君,http://www.gzzoc.org.cn/node/12423,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2024-08/tangmingjun.jpg?itok=qeb2Uqwd,01_试点医院/中山大学中山眼科中心/照片/唐明君-眼科急症-医师-中山大学中山眼科中心.jpg,486875,548e3ce0923915ab75b1b0bf926465a02c90fc24942a5ce5135202ea5428dfa5,960,1438,
欧阳晨,http://www.gzzoc.org.cn/node/3298,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2026-03/shengchengbanshenzhao.png?itok=kc7A34Pz,01_试点医院/中山大学中山眼科中心/照片/欧阳晨-眼科急症-主治医师-中山大学中山眼科中心.png,1310251,953f0c0fe1499e3434e0d1eab3515f3fd6d2a8f6c11c342b14c5a67bac28ab0d,960,1344,
袁钊辉,http://www.gzzoc.org.cn/node/3111,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E8%A2%81%E9%92%8A%E8%BE%89.jpg?itok=sPBjKXre,01_试点医院/中山大学中山眼科中心/照片/袁钊辉-眼科急症-副主任医师-中山大学中山眼科中心.jpg,754793,4f9984e9bb7df65fe1212b549445c9059741fd9a0d8c0c1ed8cff0152c6b0150,960,1440,
高冠杰,http://www.gzzoc.org.cn/node/14223,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2026-03/gaoguanjie1.jpg?itok=Agr9VFz7,01_试点医院/中山大学中山眼科中心/照片/高冠杰-眼科急症-医师-中山大学中山眼科中心.jpg,892419,81c1fc0d9dbf882336b7ef757e5d633b74d0a8378996ef5cde4da80c3ae4f2f3,960,1440,
吴婧,http://www.gzzoc.org.cn/node/3240,实采,,http://www.gzzoc.org.cn/sites/zoc.live1.sysucloud2.sysu.edu.cn/files/styles/large_960_x_auto_/public/2022-04/%E5%90%B4%E5%A9%A7.jpg?itok=lt6EMo_k,01_试点医院/中山大学中山眼科中心/照片/吴婧-角膜病-主治医师-中山大学中山眼科中心.jpg,826405,145d46f0f3844524debb5e117baf0b17913c0bfc01d56a386ee0491c63ca4ff4,960,1440,
