姓名,来源链接,状态,失败三态,照片链接,照片文件,字节数,SHA-256,宽,高,错误证据
刁丽婷,https://www.zssy.com.cn/node/23319,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20230714160013.jpg,01_试点医院/中山大学附属第三医院/照片/刁丽婷-生物治疗中心-副研究员-中山大学附属第三医院.jpg,24239,3e0e2c566b04c16b6b8957ee6ec4f7910ef05f03c77f2b68f12391692eaa25a3,358,441,
刘秋莉,https://www.zssy.com.cn/node/16211,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%88%98%E7%A7%8B%E8%8E%89.jpg,01_试点医院/中山大学附属第三医院/照片/刘秋莉-生物治疗中心-研究员-中山大学附属第三医院.jpg,459714,3941d2bfd38b374bcafe3fc1ce928244f268f622e085e6dfec918a0a38d58c07,1785,2677,
卢建溪,https://www.zssy.com.cn/node/16206,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%8D%A2%E5%BB%BA%E6%BA%AA.jpg,01_试点医院/中山大学附属第三医院/照片/卢建溪-生物治疗中心-主任技师-中山大学附属第三医院.jpg,74035,6ed76c52d347696ae01847aa2e19cc923bfc3a30bf75513eadf28dfbb2f462f1,600,800,
张琪,https://www.zssy.com.cn/node/11201,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/2015010314030985229156.png,01_试点医院/中山大学附属第三医院/照片/张琪-生物治疗中心-主任医师-中山大学附属第三医院.jpg,144178,809b7a103ddafe7d5e9fdccbbbd94c34766a72c4a0d396e4919978a781e6e969,348,481,
彭延文,https://www.zssy.com.cn/node/16207,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%BD%AD%E5%BB%B6%E6%96%87.png,01_试点医院/中山大学附属第三医院/照片/彭延文-生物治疗中心-研究员-中山大学附属第三医院.png,138610,99eee4939613fd5d52c7909bdf63155722e652a322427c869a791409e343aaa1,221,316,
杨帆,https://www.zssy.com.cn/node/23258,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E6%9D%A8%E5%B8%86%E4%B8%93%E5%AE%B6%E7%85%A7%E7%89%87%E6%88%AA%E5%9B%BE%E7%89%88_0.png,01_试点医院/中山大学附属第三医院/照片/杨帆-生物治疗中心-副主任医师-中山大学附属第三医院.png,411020,11cefe4e0d7bb7302e545bf887c0306fce0b21b18cd7a6d6d583d32b00b12c5a,408,623,
秦云飞,https://www.zssy.com.cn/node/16210,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E7%A7%A6%E4%BA%91%E9%A3%9E.jpg,01_试点医院/中山大学附属第三医院/照片/秦云飞-生物治疗中心-研究员-中山大学附属第三医院.jpg,31326,8f7e73444ca14a3d1e2bc18ced44e3e56ee46b8215baedf2979e26c5eb59a374,520,756,
贾昌昌,https://www.zssy.com.cn/node/16212,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E8%B4%BE%E6%98%8C%E6%98%8C.jpg,01_试点医院/中山大学附属第三医院/照片/贾昌昌-生物治疗中心-副研究员-中山大学附属第三医院.jpg,169332,6a52ab3805a6dfa0e73b8ad9e9c80f24fa30b0cf7d199902f56964710cf712a5,1080,1570,
阳莉,https://www.zssy.com.cn/node/23309,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/269e367179686eada5d26749ec53167_%E5%89%AF%E6%9C%AC.png,01_试点医院/中山大学附属第三医院/照片/阳莉-生物治疗中心-副主任技师-中山大学附属第三医院.png,128642,33acbdc5a42afa45a5cb40da3f98e0327f618e968f1368001e94dcc13420eff2,339,432,
陈文捷,https://www.zssy.com.cn/node/11196,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E9%99%88%E6%96%87%E6%8D%B7_0.jpg,01_试点医院/中山大学附属第三医院/照片/陈文捷-生物治疗中心-研究员-中山大学附属第三医院.jpg,80691,0a33963c2dbc75068ef5ad110e793b48faf5afd8fc4bda955c2cdaca11082748,600,800,
刘仁斌,https://www.zssy.com.cn/node/14184,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/2016030912372776635953.jpg,01_试点医院/中山大学附属第三医院/照片/刘仁斌-乳腺外科-主任医师-中山大学附属第三医院.jpg,20203,003a05526521cd20bb90fb0e9ef6c15bfa2f861f14633d52a841c947c81140f2,132,176,
刘宇,https://www.zssy.com.cn/node/29980,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/_cgi-bin_mmwebwx-bin_webwxgetmsgimg__%26MsgID%3D463655752838921042%26skey%3D%40crypt_25d74ae8_fe4c641b9d2d47ec6740026a775db34d%26mmweb_appid%3Dwx_webfilehelper.jpg,01_试点医院/中山大学附属第三医院/照片/刘宇-乳腺外科-副主任医师-中山大学附属第三医院.jpg,51944,1cdebebb85c3005d9ce98388c64cbc2ad1785b14fbce9952957ac10a43194e62,811,1080,
吴珏堃,https://www.zssy.com.cn/node/14175,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/2019092822504862142395.jpg,01_试点医院/中山大学附属第三医院/照片/吴珏堃-乳腺外科-主任医师-中山大学附属第三医院.jpg,83535,e04d0325dc71055d478bbdb4fd72633a4b82ff92817ad6dffe6b1ef773ebdb3d,400,533,
姜华,https://www.zssy.com.cn/node/15196,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20210827122419.jpg,01_试点医院/中山大学附属第三医院/照片/姜华-乳腺外科-副主任医师-中山大学附属第三医院.jpg,1464032,643c246efabc746a90a40a9333d855989e6b02473f5c57a7e2259732b0be27b4,3840,5760,
李欢,https://www.zssy.com.cn/node/15217,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E6%9D%8E%E6%AC%A2.jpg,01_试点医院/中山大学附属第三医院/照片/李欢-乳腺外科-未标注-中山大学附属第三医院.jpg,25013,108fb70187cc825ee81b8fb9170fcc506afd4995508eaaa117b977662360c396,234,291,
林嘉旋,https://www.zssy.com.cn/node/14109,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/2016030912302130846165.jpg,01_试点医院/中山大学附属第三医院/照片/林嘉旋-乳腺外科-未标注-中山大学附属第三医院.jpg,84679,81c1d6f048f275fc2ab75fa92dd6c454a4e85f262625e1b900714836afd69253,400,533,
王佳妮,https://www.zssy.com.cn/node/14178,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/2020031116545721628216.jpg,01_试点医院/中山大学附属第三医院/照片/王佳妮-乳腺外科-副主任医师-中山大学附属第三医院.jpg,427835,6d09fc7aca0db18ff85e263ab4d51841f152abf37622b2ca61eeda2ef56bcf75,4000,4234,
甲状腺,https://www.zssy.com.cn/node/11316,失败,无照片容器,,,,,,,无照片容器
胡昆鹏,https://www.zssy.com.cn/node/29942,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%9B%BE%E7%89%871_20.png,01_试点医院/中山大学附属第三医院/照片/胡昆鹏-乳腺外科-主任医师-中山大学附属第三医院.png,78901,391e6990745f4848bf08e44895e7e98a36f8bb6a6e175c5290064d963af4f4a6,372,431,
邱万寿,https://www.zssy.com.cn/node/14182,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/2018062822465092448593.png,01_试点医院/中山大学附属第三医院/照片/邱万寿-乳腺外科-主任医师-中山大学附属第三医院.jpg,105786,2764056d3fd58190d25ee5325788ee92e2c151133a69f0a76e3ff1572caf3445,413,540,
阮莹,https://www.zssy.com.cn/node/29944,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/_cgi-bin_mmwebwx-bin_webwxgetmsgimg__%26MsgID%3D3282471279708923224%26skey%3D%40crypt_25d74ae8_fe4c641b9d2d47ec6740026a775db34d%26mmweb_appid%3Dwx_webfilehelper.jpg,01_试点医院/中山大学附属第三医院/照片/阮莹-乳腺外科-副主任医师-中山大学附属第三医院.jpg,54238,37737c049029bda0bed2a46000b3fd650c73eb3ab85826e91015df76e4d17a6b,811,1080,
黄勇,https://www.zssy.com.cn/node/14180,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/2020031117462663000934.jpg,01_试点医院/中山大学附属第三医院/照片/黄勇-乳腺外科-主任医师-中山大学附属第三医院.jpg,71376,f0dcb7d9386a247f081c43c92887678a64ebd727290211fcf6ae649c3493fd55,554,669,
黄泽楠,https://www.zssy.com.cn/node/29981,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/_cgi-bin_mmwebwx-bin_webwxgetmsgimg__%26MsgID%3D4867482661277117890%26skey%3D%40crypt_25d74ae8_fe4c641b9d2d47ec6740026a775db34d%26mmweb_appid%3Dwx_webfilehelper.jpg,01_试点医院/中山大学附属第三医院/照片/黄泽楠-乳腺外科-副主任医师-中山大学附属第三医院.jpg,84922,6bd566d9fe2ab4b64692e3872a4652ce161c566c24d09f73920073b7e83790de,972,1294,
龙梅珺,https://www.zssy.com.cn/node/29943,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/_cgi-bin_mmwebwx-bin_webwxgetmsgimg__%26MsgID%3D8842070061288288722%26skey%3D%40crypt_25d74ae8_fe4c641b9d2d47ec6740026a775db34d%26mmweb_appid%3Dwx_webfilehelper.jpg,01_试点医院/中山大学附属第三医院/照片/龙梅珺-乳腺外科-主任医师-中山大学附属第三医院.jpg,54490,87193efa1bda293080c91afbb5ff92879275a7344f92699c0c11688889b177d3,811,1080,
何丹,https://www.zssy.com.cn/node/11198,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/2019122021424935842660.jpg,01_试点医院/中山大学附属第三医院/照片/何丹-病理科-副主任技师-中山大学附属第三医院.jpg,493854,bf24735d366d69a538571e242691fe67302f7855234424a7166f59f0a22168d3,883,1077,
关结霞,https://www.zssy.com.cn/node/28412,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%85%B3%E7%BB%93%E9%9C%9E_1.png,01_试点医院/中山大学附属第三医院/照片/关结霞-病理科-主治医师-中山大学附属第三医院.png,138441,2f4f1fce4d96c8f10aadddaeff6c25fc368b0fd2faef8047225ab868946cf1b0,327,425,
刘勇,https://www.zssy.com.cn/node/20637,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/4444_1.jpg,01_试点医院/中山大学附属第三医院/照片/刘勇-病理科-主治医师-中山大学附属第三医院.jpg,1579429,e10e7c1a902d37319f65d3edcc34cd32cf2dc30614cf903f4d0b5293535399c9,1821,2381,
周静,https://www.zssy.com.cn/node/20636,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/11112_0.jpg,01_试点医院/中山大学附属第三医院/照片/周静-病理科-副主任医师-中山大学附属第三医院.jpg,1028786,a0a9b00f597a40b206c353976aa486670f8812f5342850e8f1d5f984a6f23ed7,1337,1468,
唐录英,https://www.zssy.com.cn/node/11212,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/8989_0.jpg,01_试点医院/中山大学附属第三医院/照片/唐录英-病理科-主任医师-中山大学附属第三医院.jpg,133601,72e35a3b5a4c4ed788362fff1f93a0f303a6e79c3c977473b79c07a272acecab,521,649,
张一望,https://www.zssy.com.cn/node/28411,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%BC%A0%E4%B8%80%E6%9C%9B3.jpg,01_试点医院/中山大学附属第三医院/照片/张一望-病理科-副主任医师-中山大学附属第三医院.jpg,352575,0cd410c54d10e88e44e08b0cf4511040cbdc23d6cd186cc93025e1ad9a9985ef,1650,2312,
张小芳,https://www.zssy.com.cn/node/28445,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%BC%A0%E5%B0%8F%E8%8A%B32.jpg,01_试点医院/中山大学附属第三医院/照片/张小芳-病理科-主治医师-中山大学附属第三医院.jpg,847698,c9dd912c575c70bd200d29f552e0f307984eafcf7c5f40a0eb3f16e5051f95e8,3221,3662,
张志刚,https://www.zssy.com.cn/node/11197,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/6666_0.jpg,01_试点医院/中山大学附属第三医院/照片/张志刚-病理科-副主任技师-中山大学附属第三医院.jpg,136487,73621c1cdee072d7a3f09740a388f045ac684d118cf8e84c81593956f83ada34,519,727,
惠大阳,https://www.zssy.com.cn/node/28410,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%9B%BE%E7%89%871_14.png,01_试点医院/中山大学附属第三医院/照片/惠大阳-病理科-副主任医师-中山大学附属第三医院.png,1757654,4d9117f60f6c818c7dc0acc2b849539a4e5d73b448f0984039db3709ff9e8928,604,726,
成娜,https://www.zssy.com.cn/node/20642,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/22222.jpg,01_试点医院/中山大学附属第三医院/照片/成娜-病理科-副主任医师-中山大学附属第三医院.jpg,260608,5dea8d48d052fa0d291b4a754e14bc46da3a19bc91d44eeda3625a68c0544edd,755,925,
梁琼,https://www.zssy.com.cn/node/20683,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/11_4.jpg,01_试点医院/中山大学附属第三医院/照片/梁琼-病理科-副主任医师-中山大学附属第三医院.jpg,348164,279fca8804d2fb03a35deb7075270af8041b651c1d981ed19332568165257231,672,884,
梁静,https://www.zssy.com.cn/node/20638,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/WechatIMG134.png,01_试点医院/中山大学附属第三医院/照片/梁静-病理科-副主任技师-中山大学附属第三医院.png,59334,053f93288b15a6fdd9335aae8a78b968d58b414ce99ab360622bbe0f00f9167e,188,230,
潘宇航,https://www.zssy.com.cn/node/20639,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/11111_0.jpg,01_试点医院/中山大学附属第三医院/照片/潘宇航-病理科-未标注-中山大学附属第三医院.jpg,331279,82804b5ad082f63e1cf8170736aa42586e90b91ddeb068d5f2e4281d80f11bcb,726,964,
病理科,https://www.zssy.com.cn/node/20628,失败,无照片容器,,,,,,,无照片容器
翁子晋,https://www.zssy.com.cn/node/20640,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/11111_1.jpg,01_试点医院/中山大学附属第三医院/照片/翁子晋-病理科-主治医师-中山大学附属第三医院.jpg,237436,5a4ac870c97dbe9824c5a2d3d507ab1922acb34f9778e8b917fbfec002bc40fd,765,827,
蒋叶,https://www.zssy.com.cn/node/20693,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/122.jpg,01_试点医院/中山大学附属第三医院/照片/蒋叶-病理科-主治医师-中山大学附属第三医院.jpg,355627,e0a55e76aa9b5bc842479e3a5941cce0d3ef89a40d3aeeede625678f90e39575,741,929,
赵畅,https://www.zssy.com.cn/node/20685,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/222_1.jpg,01_试点医院/中山大学附属第三医院/照片/赵畅-病理科-副主任医师-中山大学附属第三医院.jpg,279777,01834e685e793eab36a37e1ae626943be829dff83dc1e8a25763cbf39844e917,601,725,
邵春奎,https://www.zssy.com.cn/node/11208,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/830570.jpg,01_试点医院/中山大学附属第三医院/照片/邵春奎-病理科-主任医师-中山大学附属第三医院.jpg,10878,78687008d6818dc3d6e29f2f191c9e57d2ddd6c822d7b0ce7c0477ce242df1ce,132,176,
陈健宁,https://www.zssy.com.cn/node/11209,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/999.jpg,01_试点医院/中山大学附属第三医院/照片/陈健宁-病理科-副主任医师-中山大学附属第三医院.jpg,915939,647e7400f256bccc2b0720c1585671b97ceb1d0980c9c0ff711e39c5648456f9,1128,1211,
黄祥奇,https://www.zssy.com.cn/node/20651,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/777_0.jpg,01_试点医院/中山大学附属第三医院/照片/黄祥奇-病理科-未标注-中山大学附属第三医院.jpg,167719,379cc1e3b49821f73ceae46877f45d51e0181d88f057dfcf23e14ee624c72463,505,753,
万苗坚,https://www.zssy.com.cn/node/11309,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E4%B8%87%E8%8B%97%E5%9D%9A.jpg,01_试点医院/中山大学附属第三医院/照片/万苗坚-皮肤性病科-主任医师-中山大学附属第三医院.jpg,255674,db8068a6d57d2f038866914be929778c80af16b58d409e3edea8bb811404dcaa,958,1024,
冯佩英,https://www.zssy.com.cn/node/11298,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20240508145754.jpg,01_试点医院/中山大学附属第三医院/照片/冯佩英-皮肤性病科-主任医师-中山大学附属第三医院.jpg,225433,245b029fb1759b851970198bb7a84ce27de2245d7f87ea06e3e98c324c6322ca,676,900,
卢荣标,https://www.zssy.com.cn/node/15328,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20210901163036.jpg,01_试点医院/中山大学附属第三医院/照片/卢荣标-皮肤性病科-副主任医师-中山大学附属第三医院.jpg,210295,304982803af554bf977ea6546367f468836d4f44468568334729df6c90866b7e,709,992,
朱国兴,https://www.zssy.com.cn/node/11305,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E6%9C%B1%E5%9B%BD%E5%85%B4.jpg,01_试点医院/中山大学附属第三医院/照片/朱国兴-皮肤性病科-主任医师-中山大学附属第三医院.jpg,396523,6da614fdec0808012c6eb0dbfe8a98d07d5128fbdc56b2ed188d473153deda1d,1280,1810,
苏向阳,https://www.zssy.com.cn/node/11304,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E8%8B%8F%E5%90%91%E9%98%B3.JPG,01_试点医院/中山大学附属第三医院/照片/苏向阳-皮肤性病科-主任医师-中山大学附属第三医院.jpg,121017,8b6ce5ab35a2e018d2a4f8be4df3352fc1020b6d459b5abf20d5003a2499462b,1080,1081,
许庆芳,https://www.zssy.com.cn/node/11313,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/2019032211512368980512.jpg,01_试点医院/中山大学附属第三医院/照片/许庆芳-皮肤性病科-主任医师-中山大学附属第三医院.jpg,718832,a0226bf3153d43b9f62e2ef326845de82e11882adeb4c89e3764fe69cc2ecd02,1182,1583,
谢小元,https://www.zssy.com.cn/node/15329,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20210901114819.jpg,01_试点医院/中山大学附属第三医院/照片/谢小元-皮肤性病科-副主任医师-中山大学附属第三医院.jpg,27382,d8d64553c8db9fcd4d1c5128d5754d52d43dce6f08f976ca5351ee7f67bd0798,600,800,
谢淑霞,https://www.zssy.com.cn/node/11310,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E8%B0%A2%E6%B7%91%E9%9C%9E.jpg,01_试点医院/中山大学附属第三医院/照片/谢淑霞-皮肤性病科-副主任医师-中山大学附属第三医院.jpg,1533718,1f43d32f1effee113e1fa854cb07708e52efbd03b09ce6f3777bfa9d1c296d09,2000,3000,
赖维,https://www.zssy.com.cn/node/11307,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E8%B5%96%E7%BB%B4-%E5%8E%8B%E7%BC%A9%E5%9B%BE%E7%89%871.jpg,01_试点医院/中山大学附属第三医院/照片/赖维-皮肤性病科-主任医师-中山大学附属第三医院.jpg,1989272,98cedbfda1e4e09d29297c01fed80f370df2aa6dc2579244795e3dccbb15c12f,4768,4728,
陆春,https://www.zssy.com.cn/node/11308,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/830351.jpg,01_试点医院/中山大学附属第三医院/照片/陆春-皮肤性病科-主任医师-中山大学附属第三医院.jpg,12008,4b4c14d3c6cb3ad32e3b2aae809195b72936582c40197742feefba5fdf68c036,132,176,
陈剑,https://www.zssy.com.cn/node/11314,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/2014021109560972301627.jpg,01_试点医院/中山大学附属第三医院/照片/陈剑-皮肤性病科-主任医师-中山大学附属第三医院.jpg,195347,4363a65c8205588e742828fb6f0a0b43e95c8952bd734ae88ecb4f1bc7c14234,2071,2761,
黄怀球,https://www.zssy.com.cn/node/11302,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/2014021109551461205594.jpg,01_试点医院/中山大学附属第三医院/照片/黄怀球-皮肤性病科-主任医师-中山大学附属第三医院.jpg,259784,f171d530e81ba0a179fc449ba05ef8df909fc04c882f86142809a8eef5595fc8,2507,3343,
龚子鉴,https://www.zssy.com.cn/node/11301,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/2018082422461292889502.jpg,01_试点医院/中山大学附属第三医院/照片/龚子鉴-皮肤性病科-副主任医师-中山大学附属第三医院.jpg,559864,915ef8f70c0adc979580f2b316034bb6affab08c82f51e769cc4be1d6c26c94f,767,1024,
眼科,https://www.zssy.com.cn/node/14069,失败,无照片容器,,,,,,,无照片容器
邓娟,https://www.zssy.com.cn/node/11052,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/2015010314292061326906.jpg,01_试点医院/中山大学附属第三医院/照片/邓娟-眼科-副主任医师-中山大学附属第三医院.jpg,82797,6b4641340816a9c6a56ee16d36e4c28ad51a83a41c6aade91b1d55db5cec03c3,296,394,
赵倩,https://www.zssy.com.cn/node/30207,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E8%B5%B5%E5%80%A9.jpg,01_试点医院/中山大学附属第三医院/照片/赵倩-神经免疫与健康长寿研究中心-副研究员-中山大学附属第三医院.jpg,220116,27fe6a5fd00b76957bfd06e94bc063620922fa894931f8f86a1279305d4e68e7,803,803,
靳津,https://www.zssy.com.cn/node/30206,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/1_21.jpg,01_试点医院/中山大学附属第三医院/照片/靳津-神经免疫与健康长寿研究中心-教授-中山大学附属第三医院.jpg,311363,b05357259b233ec56cc192d833fab2cdf8560359f1980538549eef2664a8a230,853,1280,
伍爱民,https://www.zssy.com.cn/node/11150,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/2015111309193413233729.jpg,01_试点医院/中山大学附属第三医院/照片/伍爱民-神经内科-副主任医师-中山大学附属第三医院.jpg,109251,2a99597f5c2a20319b7808d6a50a6ac49130c6812feb8f74857e06ff6acc261e,1475,2153,
刘佳,https://www.zssy.com.cn/node/28403,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%88%98%E4%BD%B3.jpg,01_试点医院/中山大学附属第三医院/照片/刘佳-神经内科-副主任医师-中山大学附属第三医院.jpg,30827,79ff85a6fb5c0d7165a8b185a8d33e0ec4e066311daa03311c3f3ba59f7d2a49,354,509,
刘莹莹,https://www.zssy.com.cn/node/28404,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%88%98%E8%8E%B9%E8%8E%B9.jpg,01_试点医院/中山大学附属第三医院/照片/刘莹莹-神经内科-副主任医师-中山大学附属第三医院.jpg,20723,3eaeab766799842556423a3a5768a713adbf25395cea2c8feee13d205c7d0bf3,331,423,
卢婷婷,https://www.zssy.com.cn/node/11136,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%8D%A2%E5%A9%B7%E5%A9%B7.jpg,01_试点医院/中山大学附属第三医院/照片/卢婷婷-神经内科-副主任医师-中山大学附属第三医院.jpg,21704,1a286c3b8c96e2bf07fbd601a5473c5cebac65584aacc940c2252ec150e9bf51,353,502,
吴昊天,https://www.zssy.com.cn/node/29804,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%90%B4%E6%98%8A%E5%A4%A9.jpg,01_试点医院/中山大学附属第三医院/照片/吴昊天-神经内科-副主任医师-中山大学附属第三医院.jpg,48363,961d5fc88a94be6e7a1f4cb85d0eb86a35893f26262c971821e4e38abcfa0851,692,692,
常艳宇,https://www.zssy.com.cn/node/22122,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%9B%BE%E7%89%872_0.jpg,01_试点医院/中山大学附属第三医院/照片/常艳宇-神经内科-副主任医师-中山大学附属第三医院.jpg,22656,9a968bec827ae32971682d519d8c2a903e74693afc360b57dae2209c92e652d9,352,454,
廖金池,https://www.zssy.com.cn/node/29803,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%BB%96%E9%87%91%E6%B1%A0.png,01_试点医院/中山大学附属第三医院/照片/廖金池-神经内科-副主任医师-中山大学附属第三医院.png,819037,19979d4999082d7001200209e4668a77490cbd3386629762270c8cc8692e2b83,614,711,
张炳俊,https://www.zssy.com.cn/node/15099,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%BC%A0%E7%82%B3%E4%BF%8A.jpg,01_试点医院/中山大学附属第三医院/照片/张炳俊-神经内科-主任医师-中山大学附属第三医院.jpg,46654,08b9ee81767ed70bc4d4f681bd75be2482f21ba42f3850c4a8112bf9de9bb11a,415,603,
彭福华,https://www.zssy.com.cn/node/11147,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/2014122615583042900689.jpg,01_试点医院/中山大学附属第三医院/照片/彭福华-神经内科-主任医师-中山大学附属第三医院.jpg,132158,015903f86e0f1cfdd1fd393f5bfb339fc27b4e2a1fefc01cef6af8c02909e13a,425,591,
徐晓峰,https://www.zssy.com.cn/node/29802,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%BE%90%E6%99%93%E5%B3%B0.png,01_试点医院/中山大学附属第三医院/照片/徐晓峰-神经内科-副主任医师-中山大学附属第三医院.png,148473,763f87253f3f8653a7f1e215b6ff4472d6f9e7826648b94bc5c111f10114e22e,260,324,
