详情ID,姓名,来源链接,状态,失败分类,照片引用数,照片链接,照片文件,声明格式,实际格式,字节数,SHA-256,宽,高,来源批次,错误证据
573,华炳强,https://www.smukqyy.cn/prods/384/573,实采,,1,https://www.smukqyy.cn/Uploads/Upload//2025-02-10/173917399125771.jpg,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/华炳强-口腔颌面外科-主治医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,2397697,89adb6fadedc634fcde30bafd2c5adfa59940a8efb2412438d163eb596e96aab,3075,4305,FULL_FETCH,
632,叶晓平,https://www.smukqyy.cn/prods/384/632,实采,,1,https://www.smukqyy.cn/Uploads/Upload//2025-01-03/173587601925582.jpg,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/叶晓平-口腔颌面外科-医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,602552,74b45d3480c36d28d9d122002cffd2536207f6dfe825517c9a7ed17b26c8ae83,2192,2644,TRIAL_REUSE,
366,吴越,https://www.smukqyy.cn/prods/384/366,实采,,1,https://www.smukqyy.cn/Uploads/Upload/2020-04-03/5e86e05ec7c24.png,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/吴越-口腔颌面外科-主治医师-南方医科大学口腔医院(海珠广场院区).png,png,png,314313,e32fedd3c83f1b714d0a97e8fa8693fd6776af48e26eb045974b078f3b4b8abf,444,561,FULL_FETCH,
271,廖汶晓,https://www.smukqyy.cn/prods/384/271,实采,,1,https://www.smukqyy.cn/Uploads/Upload/2018-07-09/5b431689ea0d4.JPG,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/廖汶晓-口腔颌面外科-主治医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,109286,9b073320bacbf19bab945301f8cb5c1e8a392ac61336e34f3be5832ff51d8f90,300,450,FULL_FETCH,
630,石佳玉,https://www.smukqyy.cn/prods/384/630,实采,,1,https://www.smukqyy.cn/Uploads/Upload//2024-12-31/173563686565631.jpg,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/石佳玉-口腔颌面外科-医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,294866,2c0d469e41a2fc90db71e4094ace80482c5aee1c56696a164d118cab748ed766,912,1210,FULL_FETCH,
380,赵萌,https://www.smukqyy.cn/prods/384/380,实采,,1,https://www.smukqyy.cn/Uploads/Upload/2020-06-19/5eec322f07857.png,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/赵萌-口腔颌面外科-主治医师-南方医科大学口腔医院(海珠广场院区).png,png,png,561226,d7ee0867197c32fed773114df1eca780f8fc43d08ec7ddc409213b27a0c2cfec,535,802,FULL_FETCH,
93,任飞,https://www.smukqyy.cn/prods/342/93,实采,,1,https://www.smukqyy.cn/Uploads/Upload/product0365836001374551803.jpg,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/任飞-牙体牙髓病科一室-主任医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,69579,87e95d3974fdd7f9175573fc2d0b6cdd059966219e088fbe6860dee13452c710,500,750,FULL_FETCH,
64,杨勤,https://www.smukqyy.cn/prods/342/64,实采,,1,https://www.smukqyy.cn/Uploads/Upload/2018-07-09/5b4317aa98c88.jpg,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/杨勤-牙体牙髓病科一室-未标注-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,119250,218dd27296ab2533a9f7379c266de118505b58c5eeb9b2c2d1b785dfd75a1dd9,300,450,FULL_FETCH,
526,毕也,https://www.smukqyy.cn/prods/342/526,实采,,1,https://www.smukqyy.cn/Uploads/Upload/2021-09-09/61399806061bf.jpg,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/毕也-牙体牙髓病科一室-主治医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,245327,56bbfacbb1b7bb61ce09a85d834447a76ec3a8839e0f6be3bc42d2c1cbdf5f90,537,800,FULL_FETCH,
157,张彩美,https://www.smukqyy.cn/prods/434/157,实采,,1,https://www.smukqyy.cn/Uploads/Upload/2018-07-09/5b4317fa3c9a2.JPG,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/张彩美-牙体牙髓病科二室-主治医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,114582,d702ae5049a79f0372e864d1dae9d0a13c68ec9f64c36769a378f0491666ae8c,300,450,TRIAL_REUSE,
320,余慧敏,https://www.smukqyy.cn/prods/386/320,实采,,1,https://www.smukqyy.cn/Uploads/Upload/2020-04-20/5e9d028ada614.png,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/余慧敏-牙周黏膜病科-主治医师-南方医科大学口腔医院(海珠广场院区).png,png,png,457368,db4d401cff31db834333b86089700d8fee14e52201d3de762ed3cceae9f6aa2c,480,720,FULL_FETCH,
135,孟文霞,https://www.smukqyy.cn/prods/386/135,实采,,1,https://www.smukqyy.cn/Uploads/Upload/product0686234001434443704.jpg,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/孟文霞-牙周黏膜病科-主任医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,71298,7abc21086c1fcd473b3c07ca5804d1472a83856334d724fb502677cfc9dd9508,500,750,TRIAL_REUSE,
474,梅杰,https://www.smukqyy.cn/prods/386/474,实采,,1,https://www.smukqyy.cn/Uploads/Upload/2021-09-26/614fd2c089429.jpg,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/梅杰-牙周黏膜病科-主治医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,235714,7f9c8a7e1fd0531b21a59dd3ad5dee5f9370f4c1af95e4ebd256478ea3dc8b1b,578,860,FULL_FETCH,
565,翁静欣,https://www.smukqyy.cn/prods/386/565,实采,,1,https://www.smukqyy.cn/Uploads/Upload//2025-02-11/173925602242257.jpg,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/翁静欣-牙周黏膜病科-主治医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,1160370,2dd1de76de337f38941ffb5576f24a39f7f537f4deb4a7093a317f6586758f52,2400,3600,FULL_FETCH,
115,谢成婕,https://www.smukqyy.cn/prods/386/115,实采,,1,https://www.smukqyy.cn/Uploads/Upload/2023-06-06/647e9ac835e7c.jpg,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/谢成婕-牙周黏膜病科-主任医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,126975,fc1fee1a8c623c221ad80e5b51dc823fa4fc1c27fec77bcea178435a39f788fe,1280,1918,FULL_FETCH,
658,陈丽娟,https://www.smukqyy.cn/prods/386/658,实采,,1,https://www.smukqyy.cn/Uploads/Upload//2025-08-18/175551667852840.jpg,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/陈丽娟-牙周黏膜病科-主治医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,4779352,8a67dca4a67f4bc150e9e41748662ae46916bdfc538a5991b7c818bc993b33bc,2857,4000,FULL_FETCH,
576,陈杰,https://www.smukqyy.cn/prods/386/576,实采,,1,https://www.smukqyy.cn/Uploads/Upload/2023-08-24/64e6a7b104dbc.jpg,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/陈杰-牙周黏膜病科-主治医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,284435,d3edb90dfdcb527d5a046b8ab88c491d8a9dae2b1ca57fe06d02e2fcc02e5b33,2560,2560,FULL_FETCH,
621,刘世乐,https://www.smukqyy.cn/prods/504/621,实采,,1,https://www.smukqyy.cn/Uploads/Upload//2024-11-04/173071807192135.png,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/刘世乐-舒适化治疗中心-主任医师-南方医科大学口腔医院(海珠广场院区).jpg,png,jpg,57133,c81edc81c58d596ed1e0d855e09730f4603c1346fad7cefe2306cbfe3dd16462,297,448,FULL_FETCH,
623,康伟,https://www.smukqyy.cn/prods/504/623,实采,,1,https://www.smukqyy.cn/Uploads/Upload//2024-11-04/173071849225002.png,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/康伟-舒适化治疗中心-副主任医师-南方医科大学口腔医院(海珠广场院区).jpg,png,jpg,54166,fdf2cc3ad6abfbc9b864dab6992437b99092945cb1bc6d90aa6e5916bc2f2c4d,300,451,FULL_FETCH,
