ID,姓名,来源链接,状态,失败分类,分类状态,API category,API keshi_ids,API image 字段原值,照片链接,照片文件,实际格式,字节数,SHA-256,宽,高,来源批次,错误证据
162,高旭广,https://www.gykqyy.com/list.html?category=55&id=162,失败留空,无照片容器,FINAL,55,16,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
175,胡涌昕,https://www.gykqyy.com/list.html?category=55&id=175,失败留空,无照片容器,FINAL,55,31,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
183,吴瑛,https://www.gykqyy.com/list.html?category=55&id=183,失败留空,无照片容器,FINAL,55,31,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
185,唐智群,https://www.gykqyy.com/list.html?category=55&id=185,失败留空,无照片容器,FINAL,55,"18,31",,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
187,晏挺林,https://www.gykqyy.com/list.html?category=55&id=187,失败留空,无照片容器,FINAL,55,6,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
206,王涛,https://www.gykqyy.com/list.html?category=55&id=206,失败留空,无照片容器,FINAL,55,19,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
220,李英华,https://www.gykqyy.com/list.html?category=55&id=220,失败留空,无照片容器,FINAL,55,20,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
225,丁世俊,https://www.gykqyy.com/list.html?category=55&id=225,失败留空,无照片容器,FINAL,55,20,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
243,唐春玲,https://www.gykqyy.com/list.html?category=55&id=243,失败留空,无照片容器,FINAL,55,21,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
264,陈瑾,https://www.gykqyy.com/list.html?category=55&id=264,失败留空,无照片容器,FINAL,55,22,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
273,苏汉福,https://www.gykqyy.com/list.html?category=55&id=273,失败留空,无照片容器,FINAL,55,23,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
307,方颖,https://www.gykqyy.com/list.html?category=55&id=307,失败留空,无照片容器,FINAL,55,16,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
176,易根正,https://www.gykqyy.com/list.html?category=55&id=176,失败留空,无照片容器,FINAL,55,17,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
194,杨晓彬,https://www.gykqyy.com/list.html?category=55&id=194,失败留空,无照片容器,FINAL,55,37,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
204,罗有成,https://www.gykqyy.com/list.html?category=55&id=204,失败留空,无照片容器,FINAL,55,31,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
263,化珍,https://www.gykqyy.com/list.html?category=55&id=263,失败留空,无照片容器,FINAL,55,22,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
265,袁韵仪,https://www.gykqyy.com/list.html?category=55&id=265,失败留空,无照片容器,FINAL,55,38,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
278,魏永祥,https://www.gykqyy.com/list.html?category=55&id=278,失败留空,无照片容器,FINAL,55,23,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
286,陈希立,https://www.gykqyy.com/list.html?category=55&id=286,失败留空,无照片容器,FINAL,55,14,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
293,何露,https://www.gykqyy.com/list.html?category=55&id=293,失败留空,无照片容器,FINAL,55,24,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
309,邓宇杰,https://www.gykqyy.com/list.html?category=55&id=309,失败留空,无照片容器,FINAL,55,35,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
310,李明,https://www.gykqyy.com/list.html?category=55&id=310,失败留空,无照片容器,FINAL,55,35,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
311,陈璐,https://www.gykqyy.com/list.html?category=55&id=311,失败留空,无照片容器,OWNER_FINAL_CLASSIFICATION_REQUIRED,55,36,https://www.gykqyy.com,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_NON_UPLOAD_IMAGE_FIELD；判定=API image 字段非空但不是获准 /uploads 原图；未请求、未构造路径
314,马化森,https://www.gykqyy.com/list.html?category=55&id=314,失败留空,无照片容器,FINAL,55,34,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
315,李修元,https://www.gykqyy.com/list.html?category=55&id=315,失败留空,无照片容器,FINAL,55,34,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
316,杨淑华,https://www.gykqyy.com/list.html?category=55&id=316,失败留空,无照片容器,FINAL,55,35,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
318,冯源,https://www.gykqyy.com/list.html?category=55&id=318,失败留空,无照片容器,FINAL,55,17,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
319,程皓宇,https://www.gykqyy.com/list.html?category=55&id=319,失败留空,无照片容器,FINAL,55,17,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
320,刘珍艳,https://www.gykqyy.com/list.html?category=55&id=320,失败留空,无照片容器,FINAL,55,35,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
321,邱秋劲,https://www.gykqyy.com/list.html?category=55&id=321,失败留空,无照片容器,FINAL,55,5,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
322,齐佳,https://www.gykqyy.com/list.html?category=55&id=322,失败留空,无照片容器,OWNER_FINAL_CLASSIFICATION_REQUIRED,55,13,https://www.gykqyy.com,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_NON_UPLOAD_IMAGE_FIELD；判定=API image 字段非空但不是获准 /uploads 原图；未请求、未构造路径
323,赵稚宁,https://www.gykqyy.com/list.html?category=55&id=323,失败留空,无照片容器,OWNER_FINAL_CLASSIFICATION_REQUIRED,55,4,https://www.gykqyy.com,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_NON_UPLOAD_IMAGE_FIELD；判定=API image 字段非空但不是获准 /uploads 原图；未请求、未构造路径
324,朱冠雄,https://www.gykqyy.com/list.html?category=55&id=324,失败留空,无照片容器,OWNER_FINAL_CLASSIFICATION_REQUIRED,55,4,https://www.gykqyy.com,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_NON_UPLOAD_IMAGE_FIELD；判定=API image 字段非空但不是获准 /uploads 原图；未请求、未构造路径
325,蔡东萍,https://www.gykqyy.com/list.html?category=55&id=325,失败留空,无照片容器,OWNER_FINAL_CLASSIFICATION_REQUIRED,55,20,https://www.gykqyy.com,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_NON_UPLOAD_IMAGE_FIELD；判定=API image 字段非空但不是获准 /uploads 原图；未请求、未构造路径
326,闫春阳,https://www.gykqyy.com/list.html?category=55&id=326,失败留空,无照片容器,OWNER_FINAL_CLASSIFICATION_REQUIRED,55,21,https://www.gykqyy.com,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_NON_UPLOAD_IMAGE_FIELD；判定=API image 字段非空但不是获准 /uploads 原图；未请求、未构造路径
327,胡诗琳,https://www.gykqyy.com/list.html?category=55&id=327,失败留空,无照片容器,OWNER_FINAL_CLASSIFICATION_REQUIRED,55,37,https://www.gykqyy.com,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_NON_UPLOAD_IMAGE_FIELD；判定=API image 字段非空但不是获准 /uploads 原图；未请求、未构造路径
329,刘辉,https://www.gykqyy.com/list.html?category=55&id=329,失败留空,无照片容器,OWNER_FINAL_CLASSIFICATION_REQUIRED,55,35,https://www.gykqyy.com,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_NON_UPLOAD_IMAGE_FIELD；判定=API image 字段非空但不是获准 /uploads 原图；未请求、未构造路径
6,陈俊,https://www.gykqyy.com/list.html?category=55&id=6,失败留空,无照片容器,FINAL,55,37,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
7,张海兵,https://www.gykqyy.com/list.html?category=55&id=7,失败留空,无照片容器,FINAL,55,37,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
8,吴圣轩,https://www.gykqyy.com/list.html?category=55&id=8,失败留空,无照片容器,FINAL,55,37,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
9,毛捷,https://www.gykqyy.com/list.html?category=55&id=9,失败留空,无照片容器,FINAL,55,38,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
10,李五一,https://www.gykqyy.com/list.html?category=55&id=10,失败留空,无照片容器,FINAL,55,37,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
11,王乐诗,https://www.gykqyy.com/list.html?category=55&id=11,失败留空,无照片容器,FINAL,55,37,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
12,郑伟龙,https://www.gykqyy.com/list.html?category=55&id=12,失败留空,无照片容器,FINAL,55,38,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
13,谭仲娟,https://www.gykqyy.com/list.html?category=55&id=13,失败留空,无照片容器,FINAL,55,37,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
14,任文,https://www.gykqyy.com/list.html?category=55&id=14,失败留空,无照片容器,FINAL,55,37,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
15,李雪洋,https://www.gykqyy.com/list.html?category=55&id=15,失败留空,无照片容器,FINAL,55,10,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
16,周肖龙,https://www.gykqyy.com/list.html?category=55&id=16,失败留空,无照片容器,FINAL,55,38,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
21,王思然,https://www.gykqyy.com/list.html?category=55&id=21,失败留空,无照片容器,FINAL,55,4,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
22,刘佳玥,https://www.gykqyy.com/list.html?category=55&id=22,失败留空,无照片容器,FINAL,55,4,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
23,林晓敏,https://www.gykqyy.com/list.html?category=55&id=23,失败留空,无照片容器,FINAL,55,4,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
24,郝梦淅,https://www.gykqyy.com/list.html?category=55&id=24,失败留空,无照片容器,FINAL,55,4,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
25,程哲贤,https://www.gykqyy.com/list.html?category=55&id=25,失败留空,无照片容器,FINAL,55,4,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
26,孙思超,https://www.gykqyy.com/list.html?category=55&id=26,失败留空,无照片容器,FINAL,55,4,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
27,李美文,https://www.gykqyy.com/list.html?category=55&id=27,失败留空,无照片容器,FINAL,55,4,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
29,赵稚宁,https://www.gykqyy.com/list.html?category=55&id=29,失败留空,无照片容器,FINAL,55,4,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
30,曾丽婷,https://www.gykqyy.com/list.html?category=55&id=30,失败留空,无照片容器,FINAL,55,4,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
34,张雨慧,https://www.gykqyy.com/list.html?category=55&id=34,失败留空,无照片容器,FINAL,55,5,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
36,李益玲,https://www.gykqyy.com/list.html?category=55&id=36,失败留空,无照片容器,FINAL,55,5,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
38,马明,https://www.gykqyy.com/list.html?category=55&id=38,失败留空,无照片容器,FINAL,55,20,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
40,黄文燕,https://www.gykqyy.com/list.html?category=55&id=40,失败留空,无照片容器,FINAL,55,5,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
41,封琼,https://www.gykqyy.com/list.html?category=55&id=41,失败留空,无照片容器,FINAL,55,5,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
42,王云杰,https://www.gykqyy.com/list.html?category=55&id=42,失败留空,无照片容器,FINAL,55,5,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
43,朱阳,https://www.gykqyy.com/list.html?category=55&id=43,失败留空,无照片容器,FINAL,55,5,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
44,赵雪丹,https://www.gykqyy.com/list.html?category=55&id=44,失败留空,无照片容器,FINAL,55,5,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
