姓名,来源链接,状态,失败三态,照片链接,照片文件,字节数,SHA-256,宽,高,来源批次,错误证据
蔡跃新,https://www.gzsys.org.cn/node/15300,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/15512.png,01_试点医院/中山大学孙逸仙纪念医院/照片/蔡跃新-耳鼻喉科-主任医师-中山大学孙逸仙纪念医院.png,791568,2ec0a8d40af7d63bf571052417539f87ecdafadc8f59b53837cfa71b0409c040,804,1000,FULL_FETCH,
梁发雅,https://www.gzsys.org.cn/doctor/15301,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/13152.png,01_试点医院/中山大学孙逸仙纪念医院/照片/梁发雅-耳鼻喉科-主任医师-中山大学孙逸仙纪念医院.png,511452,7c3adeca0bbf4552ba985db33ae2680bfebcf377718316b1e56a15f17786ee18,736,1000,FULL_FETCH,
何志捷,https://www.gzsys.org.cn/node/15332,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9469.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/何志捷-重症医学科-主任医师-中山大学孙逸仙纪念医院.jpg,19617,a1b2e8a2c0407e3eea5977f3cbc0a2c0fb38689fb1a182dd06c0c0486305e1a2,216,268,FULL_FETCH,
何清,https://www.gzsys.org.cn/node/15334,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/12244.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/何清-重症医学科-主任医师-中山大学孙逸仙纪念医院.jpg,56119,a5ae26d2658020ed385d42389c77b8bc69df082f9661e1eeec4eb14fdadf4167,168,224,FULL_FETCH,
金冬梅,https://www.gzsys.org.cn/node/15271,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9606.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/金冬梅-康复医学科-主任医师-中山大学孙逸仙纪念医院.jpg,15844,d6d28cdc276052afad2504b74e400acf41d38bb09a090e04029ba5c5e198568f,355,507,FULL_FETCH,
黄启辉,https://www.gzsys.org.cn/node/14856,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9543.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/黄启辉-中医科-主任医师-中山大学孙逸仙纪念医院.jpg,84115,f7a19aed4ef4f96714aa28f9773f3b5f4e061eeec882b6143c86cae56b7c0f3b,1080,1544,FULL_FETCH,
彭俊,https://www.gzsys.org.cn/doctor/14705,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10084.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/彭俊-麻醉科-主任医师-中山大学孙逸仙纪念医院.jpg,851968,cbf3ecd7b22eabe31b352761ce6257c1d1ee93e0d6d9cd6fc5d64797d43e5298,1340,1949,FULL_FETCH,
杨林槟,https://www.gzsys.org.cn/doctor/34475,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/%E6%9D%A8%E6%9E%97%E6%A7%9F.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/杨林槟-乳腺外科-主治医师-中山大学孙逸仙纪念医院.jpg,1080345,90cc727655727979572ec5c4e8e368750e2a4f89b5e684a88d68ccb4f9b6f636,1128,1608,FULL_FETCH,
黄迪,https://www.gzsys.org.cn/node/19853,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/17059.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/黄迪-乳腺外科-副主任医师-中山大学孙逸仙纪念医院.png,155537,d1c6f4830c2091c353f171d289cbd53383146c62d3285728a86f039d66393f83,295,413,FULL_FETCH,
陈旭,https://www.gzsys.org.cn/node/15496,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/%E9%99%88%E6%97%AD.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/陈旭-泌尿外科-副主任医师-中山大学孙逸仙纪念医院.jpg,484800,7cd16daff9b09bca6f397cc9a159165c48b08c41dd27f14e19b8752be9997d96,720,1080,FULL_FETCH,
吕立,https://www.gzsys.org.cn/node/14769,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/15628.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/吕立-药学部-主任药师-中山大学孙逸仙纪念医院.jpg,120210,99dde83f7a5858729c57e4142dcf0e495022cb684951788596122b98feafb924,390,567,FULL_FETCH,
廖日房,https://www.gzsys.org.cn/node/14657,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9817.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/廖日房-药学部-主任药师-中山大学孙逸仙纪念医院.jpg,9782,966dd9da48770d4b11523e3799543dce2bc3c55a0b474ac32c630ce5d6698b94,168,240,FULL_FETCH,
李国成,https://www.gzsys.org.cn/node/14623,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9660.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/李国成-药学部-主任药师-中山大学孙逸仙纪念医院.jpg,48784,7d30ead0e4b203276e8e3a27eb85ae14f858e6d118f056c2ff9423493f12b428,772,1021,FULL_FETCH,
刘春霞,https://www.gzsys.org.cn/node/14624,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/9877.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/刘春霞-药学部-主任药师-中山大学孙逸仙纪念医院.jpg,50952,46e92e56074e1c107e7ee37b277619230c62f699d8fe8b60127a3c3483a0d3b6,413,579,FULL_FETCH,
吕志强,https://www.gzsys.org.cn/node/15229,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9972.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/吕志强-呼吸与危重症医学科-副主任医师-中山大学孙逸仙纪念医院.jpg,20921,c98e59bfbf803c26b2c00276894f71de6c7352f68210d9d17a95ac7c39bc2076,352,502,FULL_FETCH,
胡辉军,https://www.gzsys.org.cn/doctor/14631,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9482.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/胡辉军-放射科影像专科-主任技师-中山大学孙逸仙纪念医院.jpg,386662,ccf810787740493caeee4cc218659b7ce18d74214d819774cd627526b56472a3,1417,1890,FULL_FETCH,
钟镜联,https://www.gzsys.org.cn/node/14551,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10674.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/钟镜联-放射科影像专科-主任技师-中山大学孙逸仙纪念医院.jpg,1701433,46903509f2f86678588430f6816f60c9c42f43741235850fac60ac04532d3288,5002,6000,FULL_FETCH,
欧阳能勇,https://www.gzsys.org.cn/node/15339,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/12254.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/欧阳能勇-妇科生殖内分泌专科-主任技师-中山大学孙逸仙纪念医院.jpg,1638559,eb431b4eb4f2088a4f5dd9928ee012f08295faa6d4800f48255167400dc18c70,1950,2837,FULL_FETCH,
郑明慧,https://www.gzsys.org.cn/node/14760,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/13511.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/郑明慧-检验科-主任技师-中山大学孙逸仙纪念医院.jpg,7330,99243cacab1da92b4a856360e9b431628f5f8b889b913e0695a82c92f939e64b,195,283,FULL_FETCH,
黄松音,https://www.gzsys.org.cn/node/14656,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9553.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/黄松音-检验科-主任技师-中山大学孙逸仙纪念医院.jpg,11938,e5778b7c781ead1c9f744cad16724e4c8a72f91011f3bbdc0f3db08ea4b0c5cf,288,432,FULL_FETCH,
严海燕,https://www.gzsys.org.cn/node/14649,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10424.jpeg,01_试点医院/中山大学孙逸仙纪念医院/照片/严海燕-检验科-主任技师-中山大学孙逸仙纪念医院.jpg,179341,c878240a5485b7fb95564c8779507d63dfa2085bfea92cd8397b916ede7d0a02,390,567,FULL_FETCH,
闫振文,https://www.gzsys.org.cn/node/14689,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/10422.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/闫振文-神经科-副主任医师-中山大学孙逸仙纪念医院.jpg,60637,3fbc53b7465d4e4bc6bc3a0b4d26472a132b7ce5b2b825d961c6fc01d0fa48a1,413,626,FULL_FETCH,
颛孙永勋,https://www.gzsys.org.cn/node/15235,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/12508.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/颛孙永勋-呼吸与危重症医学科-副主任医师-中山大学孙逸仙纪念医院.jpg,67765,9241dc669404e4e071dbada3a6eebd014a5177d93666cc35a7031ab2deaff5d5,413,579,FULL_FETCH,
孟哲,https://www.gzsys.org.cn/node/14698,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10044.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/孟哲-儿科神经内分泌专科-副主任医师-中山大学孙逸仙纪念医院.jpg,10245,f3df158cf1f1059068e14c66d0b30d2067142dae6dd75138e58dcfcbc45ae65f,168,240,FULL_FETCH,
沈昌理,https://www.gzsys.org.cn/node/15627,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/10138.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/沈昌理-妇科生殖内分泌专科-副主任医师-中山大学孙逸仙纪念医院.jpg,1819467,90cdbfd4d9e2f3fe976468ba21d9e7752bb97e097889d2cde1c6819cf5449fc5,2400,3600,FULL_FETCH,
唐启彬,https://www.gzsys.org.cn/node/15206,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/12214.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/唐启彬-胆胰外科-副主任医师-中山大学孙逸仙纪念医院.jpg,14951,33a8fcc06dc902badf73dd6bbb01b6acb80893cf2ab2e1ade1d6604d9994df46,372,507,FULL_FETCH,
张殷殷,https://www.gzsys.org.cn/doctor/14833,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/12375.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/张殷殷-心血管内科-副主任医师-中山大学孙逸仙纪念医院.jpg,414239,5831effaa77acdfd3435b8a5f73a5db62e3edc54f1e88202c2aec88b67ffbb3b,2058,2479,FULL_FETCH,
林永青,https://www.gzsys.org.cn/node/14838,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9865.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/林永青-心血管内科-副主任医师-中山大学孙逸仙纪念医院.jpg,90220,c0c562cd847cb8799317f91316ebcb5ee3e0d4bff8828f39baf649960a3b369e,390,567,FULL_FETCH,
邱琼,https://www.gzsys.org.cn/doctor/14834,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/12603.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/邱琼-心血管内科-副主任医师-中山大学孙逸仙纪念医院.jpg,120259,2cc7cc9b90410eea92582266b794896f57162ecdeec6876d04aca556e8fd5052,390,567,FULL_FETCH,
方昶,https://www.gzsys.org.cn/node/14829,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9374.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/方昶-心血管内科-副主任医师-中山大学孙逸仙纪念医院.jpg,201916,b62a0dabe3bafdb602f09122058be91d4dc21a550effd51fff78ff0be6f9de42,482,689,FULL_FETCH,
刘英梅,https://www.gzsys.org.cn/doctor/14828,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9926.JPG,01_试点医院/中山大学孙逸仙纪念医院/照片/刘英梅-心血管内科-副主任医师-中山大学孙逸仙纪念医院.jpg,23498,9b47abfdde824bdf705e9c4205e979812113f5580a6d4195071e8353f2a94469,389,566,FULL_FETCH,
梁颖,https://www.gzsys.org.cn/doctor/15325,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9805.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/梁颖-内分泌内科-副主任医师-中山大学孙逸仙纪念医院.jpg,10592,50e27cb4e718b4393aaa45aa6e69a4cd7552989d4f2cfb2762b57d6bd6a2486e,169,240,FULL_FETCH,
李楚强,https://www.gzsys.org.cn/node/14804,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9653.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/李楚强-消化内科-副主任医师-中山大学孙逸仙纪念医院.jpg,11720,fae029e0405789c4316799cc5ced28df6a430ea36e42c2727d1a88ed4a13a90b,168,240,FULL_FETCH,
于钟,https://www.gzsys.org.cn/doctor/14810,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10492.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/于钟-消化内科-副主任医师-中山大学孙逸仙纪念医院.jpg,147525,7d22f0da1b93b1114b83888e931213b2444155e8cd6790031e9fe6635f98563b,390,567,FULL_FETCH,
苏红,https://www.gzsys.org.cn/doctor/14798,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10161.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/苏红-消化内科-副主任医师-中山大学孙逸仙纪念医院.jpg,23736,c0471abbe44f88f0700fda8d40f6e56792275b144e1d48ac6518c9e3b1d4ed70,168,240,FULL_FETCH,
彭新治,https://www.gzsys.org.cn/doctor/14756,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/13130.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/彭新治-甲状腺外科-副主任医师-中山大学孙逸仙纪念医院.jpg,2730170,c56db5cd1472a4eeb0e1a2476bc784b5cf37172f22a142e6ffdf3a28b6fbddf7,2347,3102,FULL_FETCH,
冯敏,https://www.gzsys.org.cn/doctor/14736,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/12604.JPG,01_试点医院/中山大学孙逸仙纪念医院/照片/冯敏-肾内科-副主任医师-中山大学孙逸仙纪念医院.jpg,2453858,bd95a3e8f4e54b87c5be691f4a33410736159f0f0ec987b8b9ff65e875753aac,2559,3594,FULL_FETCH,
陈柏深,https://www.gzsys.org.cn/doctor/14843,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/14505.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/陈柏深-胸外科-副主任医师-中山大学孙逸仙纪念医院.jpg,2492201,634d298bd1131e66908991ff7663f10460517092cd31dd3788c7b1b5b1d77a3f,3840,5760,FULL_FETCH,
吴多光,https://www.gzsys.org.cn/doctor/14846,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/13490.JPG,01_试点医院/中山大学孙逸仙纪念医院/照片/吴多光-胸外科-副主任医师-中山大学孙逸仙纪念医院.jpg,2409647,b818896a27a6fe9a18ac06c15bf251b44bdb63bc825ebbd9c0b82c71eac37737,2310,3373,FULL_FETCH,
梁安靖,https://www.gzsys.org.cn/doctor/14730,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/12463.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/梁安靖-骨外科-副主任医师-中山大学孙逸仙纪念医院.jpg,10364909,5e801f22a1ffea6025b772d357fefb88328b68d6a15c1742529dfaf353e05fab,3840,5760,FULL_FETCH,
梁衍灿,https://www.gzsys.org.cn/doctor/14750,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/12521.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/梁衍灿-口腔科-副主任医师-中山大学孙逸仙纪念医院.jpg,3001054,a7bd8dac299e232d7a4c2ca966ea98bd5d56f7dcd44ac6a14176a3d4d98241fa,2432,3179,FULL_FETCH,
伍虹,https://www.gzsys.org.cn/doctor/14667,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10338.png,01_试点医院/中山大学孙逸仙纪念医院/照片/伍虹-口腔科-副主任医师-中山大学孙逸仙纪念医院.png,3231130,d9abd21e11d204693dfc8cda772ba9068a755c960c77fd5858450643c4f976f5,1947,2832,FULL_FETCH,
陈仁辉,https://www.gzsys.org.cn/doctor/15297,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/16688.png,01_试点医院/中山大学孙逸仙纪念医院/照片/陈仁辉-耳鼻喉科-副主任医师-中山大学孙逸仙纪念医院.png,585053,653f1bfc18ab46d58a721402f3d4b5678abcbce49875e4ddaf503d5c09814498,745,1000,FULL_FETCH,
朱颉,https://www.gzsys.org.cn/doctor/14729,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/12429.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/朱颉-急诊科-副主任医师-中山大学孙逸仙纪念医院.jpg,3737561,f64fa344ec11e1349911c8d79ba21518c16757d41416ffd8d207526b7f0c552a,3108,3984,FULL_FETCH,
侯婧瑛,https://www.gzsys.org.cn/doctor/14768,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/13972.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/侯婧瑛-急诊科-副主任医师-中山大学孙逸仙纪念医院.jpg,83920,62e9f6b627fda68ccbf43e050dcbefbd221917ec4121d55318338b09016b68d5,319,449,FULL_FETCH,
吕瑞妍,https://www.gzsys.org.cn/node/15280,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/9968.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/吕瑞妍-神经科-副主任医师-中山大学孙逸仙纪念医院.jpg,60983,6c5e4342ea91b7eba50e39ef1fa37c5196f1a328768626c9a57078103c486f2b,413,626,FULL_FETCH,
容小明,https://www.gzsys.org.cn/node/14754,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/12864.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/容小明-神经科-副主任医师-中山大学孙逸仙纪念医院.jpg,59716,c2169bd64a1f09b00b273a547ec3951cc2b4e99353ded1bc3eefab9e85837a7c,413,626,FULL_FETCH,
潘经锐,https://www.gzsys.org.cn/node/14755,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/12865.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/潘经锐-神经科-副主任医师-中山大学孙逸仙纪念医院.jpg,55801,b63216a5261a00e197e9a2a220c9e1bb16839a35404ba7765855044eb1986f5e,413,626,FULL_FETCH,
何蕾,https://www.gzsys.org.cn/node/14759,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/13615.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/何蕾-神经科-副主任医师-中山大学孙逸仙纪念医院.jpg,60821,0c71e31b67e32cb4c7e511fd37fbdbf5d668a3ec0bb60993ace87268612d5d41,413,626,FULL_FETCH,
庄志强,https://www.gzsys.org.cn/doctor/15272,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/12449.JPG,01_试点医院/中山大学孙逸仙纪念医院/照片/庄志强-康复医学科-副主任医师-中山大学孙逸仙纪念医院.jpg,3737388,1cc50495d023214891e7d22d9e4c52ce9ffd4dca79dc356745918d2623767368,4000,5512,FULL_FETCH,
易伟民,https://www.gzsys.org.cn/doctor/14858,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/12607.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/易伟民-中医科-副主任医师-中山大学孙逸仙纪念医院.jpg,131802,96784f0ebc5e27156348de06f0cb6a39886498e30fa763cefa13fa86e4c2d1d2,390,567,FULL_FETCH,
罗丹峰,https://www.gzsys.org.cn/doctor/14860,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9976.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/罗丹峰-中医科-副主任医师-中山大学孙逸仙纪念医院.jpg,10147,681e11766609db49e1ae8fdbb82abe6f853cc13ec42ec3e74d34318efef9a0c2,169,240,FULL_FETCH,
杨涛,https://www.gzsys.org.cn/doctor/14710,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10451.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/杨涛-麻醉科-副主任医师-中山大学孙逸仙纪念医院.jpg,2942156,33d74cdb430949a64b802aa4f7b8d7578339e659081bdac2a0535007ad7f54c5,2848,4288,FULL_FETCH,
薛声能,https://www.gzsys.org.cn/doctor/15321,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10419.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/薛声能-内分泌内科-副主任技师-中山大学孙逸仙纪念医院.jpg,12279,ee2de16e589ccf5eb5aa2421986cdf012301db3e3768cff6846d12e2423b2231,169,240,FULL_FETCH,
沈溪明,https://www.gzsys.org.cn/node/15221,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10144.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/沈溪明-病理科-副主任技师-中山大学孙逸仙纪念医院.jpg,10555,65d6102747aa212e5e64470e71940a0d7fe6a1371c912232bacf2f3e4408cdb3,168,240,FULL_FETCH,
曾志勇,https://www.gzsys.org.cn/doctor/14797,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10543.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/曾志勇-消化内科-副主任技师-中山大学孙逸仙纪念医院.jpg,11251,67b88ec03d57f81ec12814d00ad9e72ef5341fa049aaf46f92febf47d0e22a70,168,240,FULL_FETCH,
刘朗,https://www.gzsys.org.cn/doctor/14550,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9893.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/刘朗-口腔科-副主任技师-中山大学孙逸仙纪念医院.jpg,2838369,49b8ed0b3d0180c48f8da47c9d7f5be43d0e2529c1450c270715576be74f4b19,3494,5074,FULL_FETCH,
林天歆,https://www.gzsys.org.cn/node/15256,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/9849.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/林天歆-泌尿外科-主任医师-中山大学孙逸仙纪念医院.jpg,1905053,d0dbffa0838bd865600578d63d24488e2407135731b09c8c1af8264bdae9879e,2400,3600,FULL_FETCH,
刘超,https://www.gzsys.org.cn/node/15205,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/01583.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/刘超-胆胰外科-主任医师-中山大学孙逸仙纪念医院.jpg,59343,954473b189e15e3ac54762cd635a770a1ed097e3f04f971851f35f7d9ec6d13e,750,1028,FULL_FETCH,
许可慰,https://www.gzsys.org.cn/node/15257,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/%E8%AE%B8%E5%8F%AF%E6%85%B0.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/许可慰-泌尿外科-主任医师-中山大学孙逸仙纪念医院.jpg,156090,652755cd02ed6d1bdd3ea374a155d069638034438ccedba530d61eba85503114,413,579,FULL_FETCH,
曾伟科,https://www.gzsys.org.cn/doctor/19850,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/12169.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/曾伟科-放射科影像专科-副主任技师-中山大学孙逸仙纪念医院.png,5659744,f7e1203dfe7c672f883744091861e2f11e9878d2cf3191bd2854925af2d2af91,1548,2064,FULL_FETCH,
林小玲,https://www.gzsys.org.cn/doctor/16976,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/12667.png,01_试点医院/中山大学孙逸仙纪念医院/照片/林小玲-呼吸与危重症医学科-副主任医师-中山大学孙逸仙纪念医院.png,2524716,07b9c7ab637def34e70584298fce6bbeeec997ecfc079369f42706365d157bc2,1280,1302,FULL_FETCH,
袁萍,https://www.gzsys.org.cn/doctor/18541,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/13933.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/袁萍-妇科生殖内分泌专科-副研究员-中山大学孙逸仙纪念医院.jpg,2209867,b179e417b22a4838789fd63fd6363ea4ed7af1d8c61ab77b37d1dd030fe3f8a6,1670,2448,FULL_FETCH,
雷娟,https://www.gzsys.org.cn/node/14831,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9629.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/雷娟-心血管内科-主任医师-中山大学孙逸仙纪念医院.jpg,842812,1a299de90f314e5b9f352e7d82dc7bedc6313e52a8cae6410582e21930df7e01,1205,1795,FULL_FETCH,
韦育林,https://www.gzsys.org.cn/doctor/14826,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10262.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/韦育林-心血管内科-主任医师-中山大学孙逸仙纪念医院.jpg,92179,4fc201c107cf8ab73d43e16fb7559f47fed93878ae7967691bc75609d42c1da8,638,850,FULL_FETCH,
袁沃亮,https://www.gzsys.org.cn/doctor/14830,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10516.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/袁沃亮-心血管内科-主任医师-中山大学孙逸仙纪念医院.jpg,352820,685f3b43ec2c11c135dea4b5196a6af047c960d7b54731361e4e501c23dd8c19,808,1144,FULL_FETCH,
