姓名,来源链接,状态,失败三态,照片链接,照片文件,字节数,SHA-256,魔数,宽,高,引用路径风格,错误证据
王凤燕,https://www.gyfyyy.cn/cn/ks/nk/hxnk/doctor_473.html,实采,,https://www.gyfyyy.cn/images/doctor/WANGFENGYAN.jpg,01_试点医院/广州医科大学附属第一医院/照片/王凤燕-呼吸与危重症医学科-主治医师-广州医科大学附属第一医院.jpg,39422,a5bca98612f0b75d5b206e3158c2750dc63d78e3113c4ea16fbad26b23de9849,FFD8FFDB0084000101010101,325,400,doctor原图,
王欣妮,https://www.gyfyyy.cn/cn/ks/nk/hxnk/doctor_474.html,实采,,https://www.gyfyyy.cn/images/doctor/WANGXINNI.jpg,01_试点医院/广州医科大学附属第一医院/照片/王欣妮-呼吸与危重症医学科-副主任医师-广州医科大学附属第一医院.jpg,37740,53805b16281d02ef4d68d92bddd6220f0734e34221309a2d2d87ac0ccb07c09d,FFD8FFDB0084000101010101,325,400,doctor原图,
沈盼晓,https://www.gyfyyy.cn/cn/ks/nk/hxnk/doctor_475.html,实采,,https://www.gyfyyy.cn/images/doctor/SHENPANGXIAO.jpg,01_试点医院/广州医科大学附属第一医院/照片/沈盼晓-呼吸与危重症医学科-主治医师-广州医科大学附属第一医院.jpg,73673,b8534a04a105aa565dc0cd5c1e71d77803f18a3ab3fa0367544ebb087025f78b,FFD8FFDB0084000101010101,325,400,doctor原图,
杨劲松,https://www.gyfyyy.cn/cn/ks/nk/hxnk/doctor_476.html,实采,,https://www.gyfyyy.cn/Upload/202410/638658858037499200.jpg,01_试点医院/广州医科大学附属第一医院/照片/杨劲松-呼吸与危重症医学科-主治医师-广州医科大学附属第一医院.jpg,1028947,a0c8fcd2fbf619bc07794798604a41c8af6cb9f31cf3263ae60f1d4dfb63eba7,FFD8FFE1112E457869660000,325,400,Upload原图,
周承志,https://www.gyfyyy.cn/cn/ks/nk/hxnk/doctor_478.html,实采,,https://www.gyfyyy.cn/images/doctor/ZHOUCHENGZHI.jpg,01_试点医院/广州医科大学附属第一医院/照片/周承志-呼吸与危重症医学科-主任医师-广州医科大学附属第一医院.jpg,88122,e9ff547ce6901b1c623fcd9f12b4f841af92bca7397db804d5cfe2fa9dbbf1f6,FFD8FFDB0084000101010101,325,400,doctor原图,
汪金林,https://www.gyfyyy.cn/cn/ks/nk/hxnk/doctor_480.html,实采,,https://www.gyfyyy.cn/Upload/202410/638658860654656252.png,01_试点医院/广州医科大学附属第一医院/照片/汪金林-呼吸与危重症医学科-主任医师-广州医科大学附属第一医院.png,429673,9f4181bea470642f29fd2ecf7daa577ff8944dfdd9275894612295063ec9b63f,89504E470D0A1A0A0000000D,448,556,Upload原图,
周露茜,https://www.gyfyyy.cn/cn/ks/nk/hxnk/doctor_481.html,实采,,https://www.gyfyyy.cn/images/doctor/ZHOULUXI.jpg,01_试点医院/广州医科大学附属第一医院/照片/周露茜-呼吸与危重症医学科-副主任医师-广州医科大学附属第一医院.jpg,40134,717136222bb1cef1bb3809f7cf211311fc8e39c5d86cde64236094d124173bf4,FFD8FFDB0084000101010101,325,400,doctor原图,
赖宁,https://www.gyfyyy.cn/cn/ks/nk/hxnk/doctor_483.html,实采,,https://www.gyfyyy.cn/Upload/202410/638658919686509721.jpg,01_试点医院/广州医科大学附属第一医院/照片/赖宁-呼吸与危重症医学科-主任医师-广州医科大学附属第一医院.jpg,129322,000c9d6e085a6013218aa0214f84bc9c48c02a63fe036d6d6551ddf95d71065b,FFD8FFE000104A4649460001,1363,2000,Upload原图,
刘明,https://www.gyfyyy.cn/cn/ks/nk/hxnk/doctor_484.html,实采,,https://www.gyfyyy.cn/images/doctor/LIUMING.jpg,01_试点医院/广州医科大学附属第一医院/照片/刘明-呼吸与危重症医学科-主治医师-广州医科大学附属第一医院.jpg,81309,10854f8a9874a48e3a24aad54d3c29a48cd8230647bdb7b6966cac8a4d9ef3bb,FFD8FFDB0084000101010101,325,400,doctor原图,
关伟杰,https://www.gyfyyy.cn/cn/ks/nk/hxnk/doctor_485.html,实采,,https://www.gyfyyy.cn/images/doctor/GUANWEIJIE.jpg,01_试点医院/广州医科大学附属第一医院/照片/关伟杰-呼吸与危重症医学科-研究员-广州医科大学附属第一医院.jpg,38096,85ea996660d05b8485093f97e881cf29a411020eb288e92b86bb88460873d0d0,FFD8FFDB0084000101010101,325,400,doctor原图,
赵东兴,https://www.gyfyyy.cn/cn/ks/nk/hxnk/doctor_486.html,实采,,https://www.gyfyyy.cn/images/doctor/ZHAODONGXING.jpg,01_试点医院/广州医科大学附属第一医院/照片/赵东兴-呼吸与危重症医学科-主任医师-广州医科大学附属第一医院.jpg,70397,0f0589908c2f66396a36e0f0778710fbd2a9417d85419d2a4f7dcd9b63596427,FFD8FFDB0084000101010101,325,400,doctor原图,
占扬清,https://www.gyfyyy.cn/cn/ks/nk/hxnk/doctor_487.html,实采,,https://www.gyfyyy.cn/images/doctor/ZHANYANGQING.jpg,01_试点医院/广州医科大学附属第一医院/照片/占扬清-呼吸与危重症医学科-副主任医师-广州医科大学附属第一医院.jpg,59810,3cb24b9d07afa49a761b55cd80c3a27d929c1381c9c4452ca8fcc731f893ec06,FFD8FFDB0084000101010101,325,400,doctor原图,
苏小芬,https://www.gyfyyy.cn/cn/ks/nk/hxnk/doctor_488.html,实采,,https://www.gyfyyy.cn/images/doctor/SUXIAOFEN.jpg,01_试点医院/广州医科大学附属第一医院/照片/苏小芬-呼吸与危重症医学科-主治医师-广州医科大学附属第一医院.jpg,57426,4ae85474a155e93064ba38492e1555566843a089867b89950d91427c0ac79e14,FFD8FFDB0084000101010101,325,400,doctor原图,
苏柱泉,https://www.gyfyyy.cn/cn/ks/nk/hxnk/doctor_489.html,实采,,https://www.gyfyyy.cn/Upload/202410/638658919998296594.jpg,01_试点医院/广州医科大学附属第一医院/照片/苏柱泉-呼吸与危重症医学科-副主任医师-广州医科大学附属第一医院.jpg,336503,8f771805046376bc3ae989c4871b15e54c8749eee49b4b8bbda0059a2ba87e8d,FFD8FFE000104A4649460001,634,951,Upload原图,
郭炳鹏,https://www.gyfyyy.cn/cn/ks/nk/hxnk/doctor_490.html,实采,,https://www.gyfyyy.cn/images/doctor/GUOBINGPENG.jpg,01_试点医院/广州医科大学附属第一医院/照片/郭炳鹏-呼吸与危重症医学科-医师-广州医科大学附属第一医院.jpg,73352,50a329b75ab80010e9e05b06be9ed2fa9563544d0ef452c70d82e2772af09428,FFD8FFDB0084000101010101,325,400,doctor原图,
廖理粤,https://www.gyfyyy.cn/cn/ks/nk/hxnk/doctor_491.html,实采,,https://www.gyfyyy.cn/images/doctor/LIAOLIYUE.jpg,01_试点医院/广州医科大学附属第一医院/照片/廖理粤-呼吸与危重症医学科-副主任医师-广州医科大学附属第一医院.jpg,41696,55caf5e6c16ac909abc88888a6658dd9990508e23e416f63f205b3b72af000d0,FFD8FFDB0084000101010101,325,400,doctor原图,
刘芯,https://www.gyfyyy.cn/cn/ks/nk/zlnk/doctor_494.html,实采,,https://www.gyfyyy.cn/Upload/202201/637775964191777140.jpg,01_试点医院/广州医科大学附属第一医院/照片/刘芯-肿瘤科-副主任医师-广州医科大学附属第一医院.jpg,74212,7c873524c0702a1b301e21876dd098cb5a575732061308c0d10aff6df2cff88c,FFD8FFDB0084000101010101,325,400,Upload原图,
陈光春,https://www.gyfyyy.cn/cn/ks/wk/ptwk/doctor_495.html,实采,,https://www.gyfyyy.cn/Upload/202201/637774311582169034.png,01_试点医院/广州医科大学附属第一医院/照片/陈光春-外科门诊-主任医师-广州医科大学附属第一医院.png,226597,8f6760f317051fe25bc0daecce09162b896b9cb085390b0ba6d405e1f8f82ecf,89504E470D0A1A0A0000000D,533,650,Upload原图,
陈光春,https://www.gyfyyy.cn/cn/ks/wk/gdwk/doctor_553.html,实采,,https://www.gyfyyy.cn/Upload/202201/637775995685927904.jpg,01_试点医院/广州医科大学附属第一医院/照片/陈光春-肝胆外科-主任医师-广州医科大学附属第一医院.jpg,76932,41b85c827948b2873f6fb857e6c0602ebd3021cb78c0d6b5cf45646f40255e14,FFD8FFDB0084000101010101,325,400,Upload原图,
余庆锋,https://www.gyfyyy.cn/cn/ks/wk/bnwk/doctor_496.html,实采,,https://www.gyfyyy.cn/Upload/202201/637775939886480246.jpg,01_试点医院/广州医科大学附属第一医院/照片/余庆锋-泌尿外科-副主任医师-广州医科大学附属第一医院.jpg,77532,ba7afe683f3df75fabdce16fad1327887d7d697ab1a5cd5310009d8a124277a8,FFD8FFDB0084000101010101,325,400,Upload原图,
李新春,https://www.gyfyyy.cn/cn/ks/yj/fsk/doctor_497.html,实采,,https://www.gyfyyy.cn/Upload/202201/637775960550771054.jpg,01_试点医院/广州医科大学附属第一医院/照片/李新春-放射科-主任医师-广州医科大学附属第一医院.jpg,78592,cfbcc32186dfc374b367af094e82a8c35a10d6ee2914b31cb2b055320d7ce6ea,FFD8FFDB0084000101010101,325,400,Upload原图,
邓宇,https://www.gyfyyy.cn/cn/ks/yj/fsk/doctor_499.html,实采,,https://www.gyfyyy.cn/Upload/202201/637775962206273487.jpg,01_试点医院/广州医科大学附属第一医院/照片/邓宇-放射科-主任医师-广州医科大学附属第一医院.jpg,77561,30d3a1e5083c51b645b3092c3095d1176a7839bdb6e6df2c985aee7f3fb222a8,FFD8FFDB0084000101010101,325,400,Upload原图,
刘泽贞,https://www.gyfyyy.cn/cn/ks/wk/bnwk/doctor_501.html,实采,,https://www.gyfyyy.cn/Upload/202201/637775926109619461.jpg,01_试点医院/广州医科大学附属第一医院/照片/刘泽贞-泌尿外科-医师-广州医科大学附属第一医院.jpg,76061,b06cf62f428f6cf32b33c2ffc46b7f9534a0d1cd4d584235e18e5c4102390325,FFD8FFDB0084000101010101,325,400,Upload原图,
邓拓,https://www.gyfyyy.cn/cn/ks/wk/bnwk/doctor_502.html,实采,,https://www.gyfyyy.cn/Upload/202201/637775929010923005.jpg,01_试点医院/广州医科大学附属第一医院/照片/邓拓-泌尿外科-主任医师-广州医科大学附属第一医院.jpg,84814,412e877e3b41deec17ee25657f39a4c59f219a6bdfc284bad8972333b8bdaa06,FFD8FFDB0084000101010101,325,400,Upload原图,
李名钊,https://www.gyfyyy.cn/cn/ks/wk/bnwk/doctor_503.html,实采,,https://www.gyfyyy.cn/Upload/202201/637775945147704619.jpg,01_试点医院/广州医科大学附属第一医院/照片/李名钊-泌尿外科-主治医师-广州医科大学附属第一医院.jpg,62661,c3e324056b799ad3f0fba0bc5c0e5ece0774d85ede1b7e573376678dbf640b83,FFD8FFDB0084000101010101,325,400,Upload原图,
何芬,https://www.gyfyyy.cn/cn/ks/qtzk/flk/doctor_504.html,实采,,https://www.gyfyyy.cn/Upload/202201/637775954860655332.jpg,01_试点医院/广州医科大学附属第一医院/照片/何芬-放疗科-主任医师-广州医科大学附属第一医院.jpg,82438,e58fe928fde97f9a397060cd35b93096e8f4adc21216649df3c3cc882aabcafa,FFD8FFDB0084000101010101,325,400,Upload原图,
崔江禹,https://www.gyfyyy.cn/cn/ks/nk/hxnk/doctor_505.html,实采,,https://www.gyfyyy.cn/Upload/202201/637776031764346079.jpg,01_试点医院/广州医科大学附属第一医院/照片/崔江禹-呼吸与危重症医学科-副主任医师-广州医科大学附属第一医院.jpg,72846,0df1286c7bbaa39ae376595e304350f57d43a750df8a9446373081c46a6e456e,FFD8FFDB0084000101010101,325,400,Upload原图,
顾为丽,https://www.gyfyyy.cn/cn/ks/nk/hxnk/doctor_506.html,实采,,https://www.gyfyyy.cn/Upload/202201/637776032363261032.jpg,01_试点医院/广州医科大学附属第一医院/照片/顾为丽-呼吸与危重症医学科-副主任医师-广州医科大学附属第一医院.jpg,75657,139fab9eafc2cdaa9caf53bfaaa5956ba658c869f7eb6fa23fa2bf8fafe8380e,FFD8FFDB0084000101010101,325,400,Upload原图,
郭文亮,https://www.gyfyyy.cn/cn/ks/nk/hxnk/doctor_507.html,实采,,https://www.gyfyyy.cn/Upload/202201/637776033046874954.jpg,01_试点医院/广州医科大学附属第一医院/照片/郭文亮-呼吸与危重症医学科-主治医师-广州医科大学附属第一医院.jpg,84730,b37ea50463c6ac5df6ef60a317478ba8b6449d9b2a837dc9bdf18c3b4a07a7f5,FFD8FFDB0084000101010101,325,400,Upload原图,
韩茜,https://www.gyfyyy.cn/cn/ks/nk/hxnk/doctor_508.html,实采,,https://www.gyfyyy.cn/Upload/202201/637776033969564833.jpg,01_试点医院/广州医科大学附属第一医院/照片/韩茜-呼吸与危重症医学科-主任医师-广州医科大学附属第一医院.jpg,76828,5db8eb32342beaa4a0533e32cf12b41d577e9f9022fd53f7fd6b38c34a093011,FFD8FFDB0084000101010101,325,400,Upload原图,
李少强,https://www.gyfyyy.cn/cn/ks/nk/hxnk/doctor_509.html,实采,,https://www.gyfyyy.cn/Upload/202201/637776034560219823.jpg,01_试点医院/广州医科大学附属第一医院/照片/李少强-呼吸与危重症医学科-副主任医师-广州医科大学附属第一医院.jpg,79235,d67e3e50f49ffb9a3fe03847b7e984c8114c6da01761d0d896e1b362230523e3,FFD8FFDB0084000101010101,325,400,Upload原图,
林心情,https://www.gyfyyy.cn/cn/ks/nk/hxnk/doctor_510.html,实采,,https://www.gyfyyy.cn/Upload/202201/637776035183829874.jpg,01_试点医院/广州医科大学附属第一医院/照片/林心情-呼吸与危重症医学科-主任医师-广州医科大学附属第一医院.jpg,79513,a3b6ee68522f127ff83904adcbea1de81855d33a4189603d2ffdb956abdca7bb,FFD8FFDB0084000101010101,325,400,Upload原图,
罗为展,https://www.gyfyyy.cn/cn/ks/nk/hxnk/doctor_511.html,实采,,https://www.gyfyyy.cn/Upload/202410/638658920617756143.jpg,01_试点医院/广州医科大学附属第一医院/照片/罗为展-呼吸与危重症医学科-主治医师-广州医科大学附属第一医院.jpg,10310,ce62af264c87ea5fe93b069aae4aa74cedad9082e6148e0138f5049faa927e25,FFD8FFE000104A4649460001,254,342,Upload原图,
时旭,https://www.gyfyyy.cn/cn/ks/nk/btfyk/doctor_797.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659003381544935.jpg,01_试点医院/广州医科大学附属第一医院/照片/时旭-呼吸与危重症医学科-副主任医师-广州医科大学附属第一医院.jpg,90137,0395bf2eacd16cbda4744eb6a1234d90d677340b30311ba858e8840ce6fdecd2,FFD8FFE10030457869660000,264,396,Upload原图,
谢晓鸿,https://www.gyfyyy.cn/cn/ks/nk/hxnk/doctor_516.html,实采,,https://www.gyfyyy.cn/Upload/202201/637776038241264822.jpg,01_试点医院/广州医科大学附属第一医院/照片/谢晓鸿-呼吸与危重症医学科-副主任医师-广州医科大学附属第一医院.jpg,82369,1b317bb749f3cd32c1aec6309b66260b44e9a0ed1a32b4e997a068a12035d481,FFD8FFDB0084000101010101,325,400,Upload原图,
张筱娴,https://www.gyfyyy.cn/cn/ks/nk/hxnk/doctor_517.html,实采,,https://www.gyfyyy.cn/Upload/202201/637776038936920797.jpg,01_试点医院/广州医科大学附属第一医院/照片/张筱娴-呼吸与危重症医学科-副主任医师-广州医科大学附属第一医院.jpg,69445,826d07e27ac546cb77e2be93b81bdb80637b3df8aabc7bbb28060a8ec45560bb,FFD8FFDB0084000101010101,325,400,Upload原图,
梁振宇,https://www.gyfyyy.cn/cn/ks/nk/hxnk/doctor_518.html,实采,,https://www.gyfyyy.cn/Upload/202201/637776039667715143.jpg,01_试点医院/广州医科大学附属第一医院/照片/梁振宇-呼吸与危重症医学科-副主任医师-广州医科大学附属第一医院.jpg,76337,3dc24be4251ff7fced5f7e401fa05167e4f92ca66d336be6de6395e8928ec30f,FFD8FFDB0084000101010101,325,400,Upload原图,
杜丽波,https://www.gyfyyy.cn/cn/ks/nk/xxgnk/doctor_519.html,实采,,https://www.gyfyyy.cn/Upload/202410/638658953426707836.jpg,01_试点医院/广州医科大学附属第一医院/照片/杜丽波-心血管内科-副主任医师-广州医科大学附属第一医院.jpg,4331,c766c48ca35deb727c4f8b77e87a05e3e1bd471f19656b9aeb7075b4387e032f,FFD8FFE000104A4649460001,120,180,Upload原图,
郭涛,https://www.gyfyyy.cn/cn/ks/nk/xxgnk/doctor_520.html,实采,,https://www.gyfyyy.cn/Upload/202201/637776027890453001.jpg,01_试点医院/广州医科大学附属第一医院/照片/郭涛-心血管内科-副主任医师-广州医科大学附属第一医院.jpg,77290,4501a6af91d798c3168e4b918ec68a777beac087d6c8838648fca2aa38b53c9e,FFD8FFDB0084000101010101,325,400,Upload原图,
罗福全,https://www.gyfyyy.cn/cn/ks/nk/xxgnk/doctor_521.html,实采,,https://www.gyfyyy.cn/Upload/202504/638796190705756069.jpg,01_试点医院/广州医科大学附属第一医院/照片/罗福全-心血管内科-主治医师-广州医科大学附属第一医院.jpg,35802,e9cc17693c08cd755f1a4a3d79e90432900b40b0532f6076ddef5c772f6e5aa9,FFD8FFE000104A4649460001,694,925,Upload原图,
潘秀娣,https://www.gyfyyy.cn/cn/ks/nk/xxgnk/doctor_522.html,实采,,https://www.gyfyyy.cn/Upload/202201/637776028843932512.jpg,01_试点医院/广州医科大学附属第一医院/照片/潘秀娣-心血管内科-副主任医师-广州医科大学附属第一医院.jpg,80124,571d61dbc535b28b72c69d5e7a2b7fbb85912f275be33548de6c56967d665c27,FFD8FFDB0084000101010101,325,400,Upload原图,
卜彤,https://www.gyfyyy.cn/cn/ks/nk/xxgnk/doctor_523.html,实采,,https://www.gyfyyy.cn/Upload/202201/637776029420666782.jpg,01_试点医院/广州医科大学附属第一医院/照片/卜彤-心血管内科-副主任医师-广州医科大学附属第一医院.jpg,77613,b744dadfb43356b477ac032cb5895cd62eb5407a385d9b880796b52c7da13520,FFD8FFDB0084000101010101,325,400,Upload原图,
柯贵宝,https://www.gyfyyy.cn/cn/ks/nk/snk/doctor_524.html,实采,,https://www.gyfyyy.cn/Upload/202201/637776025381488277.jpg,01_试点医院/广州医科大学附属第一医院/照片/柯贵宝-肾内科-副主任医师-广州医科大学附属第一医院.jpg,80408,15f500a681dbb15aacaa24d32bf727fff94ea146855207c0c68646c9969256df,FFD8FFDB0084000101010101,325,400,Upload原图,
奉俊敏,https://www.gyfyyy.cn/cn/ks/nk/sjnk/doctor_526.html,实采,,https://www.gyfyyy.cn/Upload/202201/637776022845773261.jpg,01_试点医院/广州医科大学附属第一医院/照片/奉俊敏-神经内科-副主任医师-广州医科大学附属第一医院.jpg,67278,0de86411021ae022dfc1febe387d50b0b8592b3c8d86b96a549b32cfb336d6aa,FFD8FFDB0084000101010101,325,400,Upload原图,
刘磊,https://www.gyfyyy.cn/cn/ks/nk/sjnk/doctor_527.html,实采,,https://www.gyfyyy.cn/Upload/202201/637776023534883258.jpg,01_试点医院/广州医科大学附属第一医院/照片/刘磊-神经内科-主治医师-广州医科大学附属第一医院.jpg,69855,7fc1852c5372263144355b5b0e0a6191433b8771e58426f22aa32b155a8e900b,FFD8FFDB0084000101010101,325,400,Upload原图,
莫明树,https://www.gyfyyy.cn/cn/ks/nk/sjnk/doctor_528.html,实采,,https://www.gyfyyy.cn/Upload/202201/637776024162396854.jpg,01_试点医院/广州医科大学附属第一医院/照片/莫明树-神经内科-副主任医师-广州医科大学附属第一医院.jpg,79176,cead296f32e7347280300047429f6ab8d38881aac1eca403d110c19c746b06cc,FFD8FFDB0084000101010101,325,400,Upload原图,
黄晓菡,https://www.gyfyyy.cn/cn/ks/nk/grnk/doctor_529.html,实采,,https://www.gyfyyy.cn/Upload/202201/637776021260067055.jpg,01_试点医院/广州医科大学附属第一医院/照片/黄晓菡-感染内科-副主任医师-广州医科大学附属第一医院.jpg,76777,155a1edf4aab7d118bdc0eab87e48b38fadb355a0ad11d318484259b8b5417e3,FFD8FFDB0084000101010101,325,400,Upload原图,
杨玲,https://www.gyfyyy.cn/cn/ks/nk/grnk/doctor_530.html,实采,,https://www.gyfyyy.cn/Upload/202208/637951457516962454.jpg,01_试点医院/广州医科大学附属第一医院/照片/杨玲-感染内科-副主任医师-广州医科大学附属第一医院.jpg,60712,82a3bd4716d1c1e75fa6649199ccf570cc26d0d683107f5fc91192c5ae1a32cb,FFD8FFE20C584943435F5052,325,400,Upload原图,
张鹤,https://www.gyfyyy.cn/cn/ks/nk/grnk/doctor_531.html,实采,,https://www.gyfyyy.cn/Upload/202410/638658962986534338.jpg,01_试点医院/广州医科大学附属第一医院/照片/张鹤-感染内科-副主任医师-广州医科大学附属第一医院.jpg,3791,e4da87344d3bc0706622ae2229ab44e0c2e162e92f6d5f4db65523d541ca5894,FFD8FFE000104A4649460001,100,145,Upload原图,
卓超,https://www.gyfyyy.cn/cn/ks/nk/grnk/doctor_532.html,实采,,https://www.gyfyyy.cn/Upload/202201/637786429500560040.jpg,01_试点医院/广州医科大学附属第一医院/照片/卓超-感染内科-主任医师-广州医科大学附属第一医院.jpg,77120,7f2d81853b9f264b19a57eb58866bbac281a7b3b6a170a3a22185f3e121c0cdd,FFD8FFDB0084000101010101,325,400,Upload原图,
龚晓蓉,https://www.gyfyyy.cn/cn/ks/nk/xhnk/doctor_533.html,实采,,https://www.gyfyyy.cn/Upload/202201/637776019544091593.jpg,01_试点医院/广州医科大学附属第一医院/照片/龚晓蓉-消化内科-副主任医师-广州医科大学附属第一医院.jpg,79499,47b61ae2a011db1a726164b30a535e5847ad51076c78a6e772903463accc266a,FFD8FFDB0084000101010101,325,400,Upload原图,
彭亮,https://www.gyfyyy.cn/cn/ks/nk/xhnk/doctor_534.html,实采,,https://www.gyfyyy.cn/Upload/202201/637776020303323877.jpg,01_试点医院/广州医科大学附属第一医院/照片/彭亮-消化内科-主任医师-广州医科大学附属第一医院.jpg,77913,cddcc46717a60ce0f8a6ec7b9a22696fd629113c2305225ccf2ce81edec523bd,FFD8FFDB0084000101010101,325,400,Upload原图,
黄晓淳,https://www.gyfyyy.cn/cn/ks/nk/nfbk/doctor_535.html,实采,,https://www.gyfyyy.cn/Upload/202201/637776018022492936.jpg,01_试点医院/广州医科大学附属第一医院/照片/黄晓淳-内分泌科-主治医师-广州医科大学附属第一医院.jpg,78092,e3afa730816b90c7cd2eb072e7ede1643d45482ac46c912ef826a236e3fad839,FFD8FFDB0084000101010101,325,400,Upload原图,
鲁可,https://www.gyfyyy.cn/cn/ks/nk/nfbk/doctor_536.html,实采,,https://www.gyfyyy.cn/Upload/202201/637776018731729658.jpg,01_试点医院/广州医科大学附属第一医院/照片/鲁可-内分泌科-主治医师-广州医科大学附属第一医院.jpg,72880,1ec928c204f04755e7787a2b847e6258e92edf4002f196f132bdf57c95f366c3,FFD8FFDB0084000101010101,325,400,Upload原图,
邓雪峰,https://www.gyfyyy.cn/cn/ks/nk/lnbk/doctor_537.html,实采,,https://www.gyfyyy.cn/Upload/202201/637776016851679890.jpg,01_试点医院/广州医科大学附属第一医院/照片/邓雪峰-老年病科-副主任医师-广州医科大学附属第一医院.jpg,82457,003e251a1558fa12238abffaa723a8c9a4ba3ab77495b9871b1131176abcd008,FFD8FFDB0084000101010101,325,400,Upload原图,
付迪,https://www.gyfyyy.cn/cn/ks/nk/fsk/doctor_538.html,实采,,https://www.gyfyyy.cn/Upload/202201/637776013931160438.jpg,01_试点医院/广州医科大学附属第一医院/照片/付迪-风湿科-副主任医师-广州医科大学附属第一医院.jpg,77614,8b597413a57c11cc0e63561294f7b17781b2d8e6927598bb55ca262c1a33aaee,FFD8FFDB0084000101010101,325,400,Upload原图,
高建全,https://www.gyfyyy.cn/cn/ks/nk/fsk/doctor_539.html,实采,,https://www.gyfyyy.cn/Upload/202201/637776014430230764.jpg,01_试点医院/广州医科大学附属第一医院/照片/高建全-风湿科-主治医师-广州医科大学附属第一医院.jpg,74593,4926625d22f4eb53ae33021ec88e31952fc1c8eca94a20a49fe337b1c0c40a49,FFD8FFDB0084000101010101,325,400,Upload原图,
肖楚吟,https://www.gyfyyy.cn/cn/ks/nk/fsk/doctor_540.html,实采,,https://www.gyfyyy.cn/Upload/202201/637776015374776144.jpg,01_试点医院/广州医科大学附属第一医院/照片/肖楚吟-风湿科-主治医师-广州医科大学附属第一医院.jpg,75297,dd3ca407653b41fd77d5615020509ac62e6503cab0907b6c066be4178635337a,FFD8FFDB0084000101010101,325,400,Upload原图,
李海明,https://www.gyfyyy.cn/cn/ks/nk/xynk/doctor_541.html,实采,,https://www.gyfyyy.cn/Upload/202201/637776011733779614.jpg,01_试点医院/广州医科大学附属第一医院/照片/李海明-血液内科-副主任医师-广州医科大学附属第一医院.jpg,80278,0a6d64c0c3dfe521f88dbf2ca2f4ff13bbb6d14cbd171ab8fb492dff794fb1e1,FFD8FFDB0084000101010101,325,400,Upload原图,
刘丹,https://www.gyfyyy.cn/cn/ks/nk/xynk/doctor_542.html,实采,,https://www.gyfyyy.cn/Upload/202201/637776012514104037.jpg,01_试点医院/广州医科大学附属第一医院/照片/刘丹-血液内科-副主任医师-广州医科大学附属第一医院.jpg,85960,55446774ab581b464104981b9852c0dc50adb4a19c31ecab82f669815160d4bb,FFD8FFDB0084000101010101,325,400,Upload原图,
汪涯雅,https://www.gyfyyy.cn/cn/ks/nk/xynk/doctor_543.html,实采,,https://www.gyfyyy.cn/Upload/202201/637776013093798175.jpg,01_试点医院/广州医科大学附属第一医院/照片/汪涯雅-血液内科-副主任医师-广州医科大学附属第一医院.jpg,81694,cf73df5161111b5f3ce1ea8cfea990a76e91aa5e2f030a8166e04409e6d735f5,FFD8FFDB0084000101010101,325,400,Upload原图,
肖东,https://www.gyfyyy.cn/cn/ks/wk/xwk/doctor_544.html,实采,,https://www.gyfyyy.cn/Upload/202201/637776008950417232.jpg,01_试点医院/广州医科大学附属第一医院/照片/肖东-胸外科-副主任医师-广州医科大学附属第一医院.jpg,70704,1737c3fa465b7c548a7b6bc712a359f0ab6e6ce035e53568e8f536e90b6eeb5a,FFD8FFDB0084000101010101,325,400,Upload原图,
徐鑫,https://www.gyfyyy.cn/cn/ks/wk/xwk/doctor_545.html,实采,,https://www.gyfyyy.cn/Upload/202207/637946857907736867.jpg,01_试点医院/广州医科大学附属第一医院/照片/徐鑫-胸外科-主任医师-广州医科大学附属第一医院.jpg,79779,8e84da03c6a704f87bf22e801418f9ab94fec2db62d1a4d5ad301c0e440c22d9,FFD8FFE20C584943435F5052,325,400,Upload原图,
高兴成,https://www.gyfyyy.cn/cn/ks/wk/bnwk/doctor_546.html,实采,,https://www.gyfyyy.cn/Upload/202201/637775937620183179.jpg,01_试点医院/广州医科大学附属第一医院/照片/高兴成-泌尿外科-主任医师-广州医科大学附属第一医院.jpg,98789,9dbbe24213f3edc3068e78dd8f728e3068b23380bdc9e7362d9eced82bb703d0,FFD8FFDB0084000101010101,325,400,Upload原图,
赵志刚,https://www.gyfyyy.cn/cn/ks/wk/bnwk/doctor_547.html,实采,,https://www.gyfyyy.cn/Upload/202201/637775938862085932.jpg,01_试点医院/广州医科大学附属第一医院/照片/赵志刚-泌尿外科-主任医师-广州医科大学附属第一医院.jpg,79834,4caf64fd5ca24d7fad56aa3ec0743fbd3937b01a3476d85dd20a540b68818356,FFD8FFDB0084000101010101,325,400,Upload原图,
陈礼全,https://www.gyfyyy.cn/cn/ks/fck/fk/doctor_549.html,实采,,https://www.gyfyyy.cn/Upload/202201/637775952279629827.jpg,01_试点医院/广州医科大学附属第一医院/照片/陈礼全-妇科-副主任医师-广州医科大学附属第一医院.jpg,73750,e3f1797e91632fa5936f224fba32edcf1abfbb19f1b56f195f5f7e3c44e00419,FFD8FFDB0084000101010101,325,400,Upload原图,
